Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
9,"Anthony, John",20y 223d,10 (6-0-4 60.00%),21 (2.10),←,
16,"Brown, Nathan",19y 256d,21 (11-0-10 52.38%),3 (0.14),←,
40,"Bryan, Chris",26y 176d,43 (18-1-24 43.02%),19 (0.44),27 (15-0-12 55.56%),10 (0.37)
18,"Clarke, Martin",20y 290d,32 (18-0-14 56.25%),10 (0.31),←,
32,"Cloke, Travis",21y 177d,76 (41-0-35 53.95%),93 (1.22),←,
29,"Cook, Ryan",20y 195d,10 (7-0-3 70.00%),1 (0.10),←,
12,"Cox, Shannon",22y 175d,12 (9-0-3 75.00%),3 (0.25),←,
1,"Davis, Leon",27y 73d,159 (78-0-81 49.06%),200 (1.26),←,
31,"Dawes, Chris",20y 105d,4 (3-0-1 75.00%),2 (0.50),←,
25,"Fraser, Josh",26y 237d,172 (92-0-80 53.49%),142 (0.83),←,
38,"Goldsack, Tyson",21y 99d,31 (16-0-15 51.61%),3 (0.10),←,
24,"Lockyer, Tarkyn",28y 304d,189 (91-0-98 48.15%),109 (0.58),←,
8,"Lumumba, Heritier",21y 288d,58 (33-0-25 56.90%),3 (0.05),←,
5,"Maxwell, Nick",25y 87d,93 (50-0-43 53.76%),21 (0.23),←,
27,"McCarthy, John",18y 284d,4 (3-0-1 75.00%),2 (0.50),←,
7,"Medhurst, Paul",26y 262d,138 (72-0-66 52.17%),238 (1.72),39 (22-0-17 56.41%),72 (1.85)
11,"OBree, Shane",29y 167d,213 (106-0-107 49.77%),80 (0.38),194 (97-0-97 50.00%),77 (0.40)
10,"Pendlebury, Scott",20y 235d,53 (29-0-24 54.72%),35 (0.66),←,
35,"Prestigiacomo, Simon",30y 211d,194 (82-0-112 42.27%),3 (0.02),←,
22,"Shaw, Rhyce",26y 318d,92 (47-0-45 51.09%),19 (0.21),←,
28,"Stanley, Danny",20y 193d,4 (1-0-3 25.00%),,←,
36,"Swan, Dane",24y 186d,98 (51-0-47 52.04%),56 (0.57),←,
Totals,Totals,23y 256d,1706 (864-1-841 50.64%),1063 (0.62),,
C,"Malthouse, Mick",55y 12d,586 (327-4-255 56.14%),,208 (104-0-104 50.00%),
