Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"AhMat, Robert",12,4,3,15,2,,,1.0,,,,,2.0,2.0,,,,,,,,,
26,"Brown, Gavin",6,4,10,16,,,,4.0,,,,,1.0,1.0,2.0,,,,,,,,
5,"Buckley, Nathan",18,3,3,21,1,,,1.0,,,,,,,,,,,,,,,
28,"Crosisca, Gavin",8,2,4,12,,,,1.0,,,,,2.0,1.0,,,,,,,,,
39,"Crow, Scott",9,5,7,16,1,1.0,1.0,3.0,,,,,,,,,,,,,,,
24,"Curran, Chris",9,6,4,13,,,,,,,,,,,,,,,,,,,
9,"Francis, Matthew",8,1,1,9,,,3.0,3.0,,,,,3.0,1.0,,,,,,,,,
27,"McDonald, Alex",10,2,4,14,,1.0,,2.0,,,,,,1.0,,,,,,,,,
1,"Monkhorst, Damian",9,4,11,20,,,13.0,1.0,,,,,4.0,3.0,3.0,,,,,,,,
44,"Osborne, Richard",12,5,1,13,1,3.0,,3.0,,,,,1.0,2.0,,,,,,,,,
6,"Patterson, Stephen",10,2,4,14,2,,,2.0,,,,,1.0,1.0,,,,,,,,,
3,"Richardson, Mark",6,4,7,13,,,3.0,,,,,,,1.0,,,,,,,,,
23,"Rocca, Anthony",8,6,4,12,2,1.0,3.0,3.0,,,,,1.0,2.0,,,,,,,,,
36,"Rocca, Saverio",11,6,1,12,2,5.0,2.0,1.0,,,,,2.0,2.0,,,,,,,,,
29,"Russell, Scott",10,3,2,12,,,,1.0,,,,,,,,,,,,,,,
12,"Schauble, Andrew",5,5,1,6,,,,,,,,,,,,,,,,,,,
30,"Sharkey, Paul",1,1,1,2,,,,,,,,,,,,,,,,,,,
14,"Watson, Shane",12,2,1,13,,,,2.0,,,,,,,,,,,,,,,
22,"Wild, Jason",4,3,4,8,,,,1.0,,,,,,,,,,,,,,,
10,"Williams, Paul",9,6,6,15,2,,,1.0,,,,,1.0,1.0,,,,,,,,,
19,"Wright, Graham",7,2,6,13,1,1.0,,1.0,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,76,85,269,14,15.0,25.0,31.0,,,,,19.0,18.0,5.0,,,,,,,,
Opposition,Opposition,184,70,92,276,10,10.0,15.0,41.0,,,,,18.0,19.0,1.0,,,,,,,,
