Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
28,"Cahill, Ned",19y 188d,1 (0-0-1 0.00%),,←,
13,"Fantasia, Orazio",24y 307d,80 (34-1-45 43.13%),111 (1.39),←,
33,"Ham, Brayden",21y 83d,9 (4-0-5 44.44%),3 (0.33),←,
46,"Hibberd, Mitchell",23y 298d,7 (2-0-5 28.57%),,3 (2-0-1 66.67%),
26,"Hooker, Cale",31y 278d,198 (94-2-102 47.98%),87 (0.44),←,
18,"Hurley, Michael",30y 46d,185 (89-3-93 48.92%),108 (0.58),←,
4,"Langford, Kyle",23y 229d,71 (30-0-41 42.25%),46 (0.65),←,
15,"Laverde, Jayden",24y 96d,44 (19-0-25 43.18%),34 (0.77),←,
43,"McDonald-Tipungwuti, Anthony",27y 86d,95 (43-0-52 45.26%),107 (1.13),←,
1,"McGrath, Andrew",22y 45d,70 (38-0-32 54.29%),15 (0.21),←,
45,"McKenna, Conor",24y 111d,75 (34-0-41 45.33%),19 (0.25),←,
44,"McKernan, Shaun",29y 320d,83 (36-0-47 43.37%),72 (0.87),49 (24-0-25 48.98%),51 (1.04)
7,"Merrett, Zach",24y 288d,131 (58-1-72 44.66%),45 (0.34),←,
3,"Parish, Darcy",22y 358d,82 (36-0-46 43.90%),34 (0.41),←,
34,"Phillips, Andrew",29y 14d,44 (8-0-36 18.18%),15 (0.34),3 (2-0-1 66.67%),
27,"Redman, Mason",22y 326d,30 (16-0-14 53.33%),1 (0.03),←,
14,"Ridley, Jordan",21y 271d,15 (9-0-6 60.00%),,←,
42,"Saad, Adam",25y 360d,98 (41-1-56 42.35%),6 (0.06),50 (28-0-22 56.00%),3 (0.06)
5,"Smith, Devon",27y 58d,144 (56-2-86 39.58%),124 (0.86),35 (18-0-17 51.43%),24 (0.69)
40,"Snelling, Will",22y 346d,11 (7-0-4 63.64%),9 (0.82),10 (6-0-4 60.00%),8 (0.80)
20,"Townsend, Jacob",27y 27d,54 (23-0-31 42.59%),38 (0.70),6 (4-0-2 66.67%),6 (1.00)
11,"Zaharakis, David",30y 147d,213 (99-2-112 46.95%),130 (0.61),←,
Totals,Totals,25y 128d,1740 (776-12-952 44.60%),1004 (0.58),,
C,"Worsfold, John",51y 296d,377 (192-2-183 51.19%),,96 (43-0-53 44.79%),
