North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
18,"Atley, Shaun",24y 263d,143 (77-0-66 53.85%),22 (0.15),←,
50,"Brown, Ben",24y 195d,66 (40-0-26 60.61%),119 (1.80),←,
13,"Clarke, Ryan",19y 351d,12 (5-0-7 41.67%),2 (0.17),←,
10,"Cunnington, Ben",25y 338d,155 (84-0-71 54.19%),63 (0.41),←,
14,"Dumont, Trent",21y 338d,30 (9-0-21 30.00%),13 (0.43),←,
27,"Garner, Taylor",23y 146d,24 (15-0-9 62.50%),16 (0.67),←,
43,"Gibson, Sam",31y 7d,119 (67-0-52 56.30%),49 (0.41),←,
22,"Goldstein, Todd",28y 337d,181 (96-1-84 53.31%),98 (0.54),←,
6,"Hansen, Lachlan",28y 290d,149 (73-1-75 49.33%),81 (0.54),←,
4,"Higgins, Shaun",29y 91d,172 (84-1-87 49.13%),189 (1.10),43 (26-0-17 60.47%),61 (1.42)
8,"Hrovat, Nathan",22y 361d,41 (18-0-23 43.90%),21 (0.51),11 (4-0-7 36.36%),7 (0.64)
34,"Macmillan, Jamie",25y 253d,115 (61-0-54 53.04%),42 (0.37),←,
11,"McDonald, Luke",22y 114d,63 (37-0-26 58.73%),8 (0.13),←,
17,"Mullett, Aaron",25y 100d,75 (38-0-37 50.67%),26 (0.35),←,
25,"Tarrant, Robbie",28y 39d,95 (48-0-47 50.53%),42 (0.44),←,
16,"Thompson, Scott",31y 25d,189 (94-2-93 50.26%),6 (0.03),←,
28,"Turner, Kayne",21y 154d,32 (18-0-14 56.25%),30 (0.94),←,
33,"Vickers-Willis, Ed",21y 67d,7 (4-0-3 57.14%),,←,
30,"Waite, Jarrad",34y 119d,226 (95-4-127 42.92%),332 (1.47),42 (29-0-13 69.05%),80 (1.90)
2,"Williams, Marley",23y 316d,79 (40-0-39 50.63%),9 (0.11),11 (4-0-7 36.36%),3 (0.27)
32,"Wood, Mason",23y 263d,23 (12-0-11 52.17%),26 (1.13),←,
7,"Ziebell, Jack",26y 95d,158 (79-0-79 50.00%),95 (0.60),←,
Totals,Totals,25y 244d,2154 (1094-9-1051 50.79%),1289 (0.60),,
C,"Scott, Brad",41y 31d,168 (89-0-79 52.98%),,←,
