Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
31,"Andrews, Harris",19y 127d,23 (5-0-18 21.74%),4 (0.17),←,
4,"Bastinac, Ryan",24y 299d,125 (68-0-57 54.40%),68 (0.54),4 (1-0-3 25.00%),2 (0.50)
17,"Beams, Claye",24y 228d,40 (12-0-28 30.00%),22 (0.55),←,
7,"Bell, Tom",24y 308d,55 (19-1-35 35.45%),41 (0.75),4 (1-0-3 25.00%),5 (1.25)
8,"Bewick, Rohan",26y 189d,82 (28-0-54 34.15%),58 (0.71),←,
3,"Christensen, Allen",24y 333d,91 (54-0-37 59.34%),79 (0.87),26 (5-0-21 19.23%),23 (0.88)
26,"Cutler, Tom",21y 56d,22 (6-0-16 27.27%),5 (0.23),←,
24,"Dawson, Liam",20y 84d,11 (3-0-8 27.27%),1 (0.09),←,
27,"Gardiner, Darcy",20y 207d,29 (9-0-20 31.03%),3 (0.10),←,
6,"Green, Josh",23y 236d,73 (28-0-45 38.36%),101 (1.38),←,
11,"Hanley, Pearce",27y 153d,111 (36-0-75 32.43%),47 (0.42),←,
2,"Harwood, Ryan",24y 253d,63 (24-0-39 38.10%),6 (0.10),←,
35,"Lester, Ryan",23y 234d,65 (24-0-41 36.92%),21 (0.32),←,
12,"Martin, Stefan",29y 151d,98 (25-1-72 26.02%),35 (0.36),41 (11-0-30 26.83%),12 (0.29)
32,"Mayes, Sam",21y 332d,57 (20-0-37 35.09%),25 (0.44),←,
21,"Merrett, Daniel",31y 126d,184 (77-3-104 42.66%),69 (0.38),←,
10,"Rich, Daniel",25y 314d,125 (45-1-79 36.40%),78 (0.62),←,
5,"Robinson, Mitch",26y 314d,124 (56-1-67 45.56%),68 (0.55),24 (5-0-19 20.83%),10 (0.42)
23,"Schache, Josh",18y 239d,4 (1-0-3 25.00%),3 (0.75),←,
28,"Taylor, Lewis",21y 59d,48 (12-0-36 25.00%),36 (0.75),←,
14,"Walker, Josh",23y 156d,37 (20-1-16 55.41%),38 (1.03),4 (1-0-3 25.00%),3 (0.75)
15,"Zorko, Dayne",27y 67d,84 (30-0-54 35.71%),81 (0.96),←,
Totals,Totals,24y 70d,1551 (602-8-941 38.81%),889 (0.57),,
C,"Leppitsch, Justin",40y 198d,48 (12-0-36 25.00%),,←,
