West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
1,"Brown, Mitch",23y 231d,50 (18-0-32 36.00%),10 (0.20),←,
26,"Butler, Sam",26y 203d,89 (49-0-40 55.06%),11 (0.12),←,
20,"Cox, Dean",31y 3d,245 (125-1-119 51.22%),142 (0.58),←,
27,"Darling, Jack",20y 52d,41 (28-0-13 68.29%),63 (1.54),←,
3,"Gaff, Andrew",20y 49d,35 (24-0-11 68.57%),12 (0.34),←,
43,"Hams, Ashton",25y 333d,29 (18-0-11 62.07%),33 (1.14),←,
33,"Hill, Josh",23y 198d,82 (51-1-30 62.80%),105 (1.28),16 (12-0-4 75.00%),30 (1.88)
25,"Hurn, Shannon",24y 335d,116 (60-0-56 51.72%),34 (0.29),←,
4,"Kerr, Daniel",29y 80d,204 (111-2-91 54.90%),113 (0.55),←,
21,"Lynch, Quinten",29y 193d,205 (114-0-91 55.61%),275 (1.34),←,
16,"Mackenzie, Eric",24y 77d,74 (31-0-43 41.89%),,←,
7,"Masten, Chris",23y 94d,72 (32-0-40 44.44%),32 (0.44),←,
35,"McGinnity, Patrick",23y 168d,58 (31-0-27 53.45%),9 (0.16),←,
9,"Naitanui, Nic",22y 92d,71 (36-0-35 50.70%),46 (0.65),←,
11,"Priddis, Matt",27y 136d,124 (59-0-65 47.58%),38 (0.31),←,
31,"Schofield, Will",23y 193d,72 (36-0-36 50.00%),9 (0.13),←,
37,"Selwood, Adam",28y 95d,172 (94-0-78 54.65%),42 (0.24),←,
10,"Selwood, Scott",22y 130d,86 (41-0-45 47.67%),27 (0.31),←,
5,"Sheppard, Brad",21y 73d,32 (13-0-19 40.63%),9 (0.28),←,
13,"Shuey, Luke",22y 63d,46 (30-0-16 65.22%),45 (0.98),←,
15,"Swift, Tom",22y 29d,33 (13-0-20 39.39%),8 (0.24),←,
8,"Waters, Beau",26y 127d,108 (62-0-46 57.41%),24 (0.22),←,
Totals,Totals,24y 217d,2044 (1076-4-964 52.64%),1087 (0.53),,
C,"Worsfold, John",43y 314d,253 (136-2-115 54.15%),,←,
