Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",25y 229d,161 (89-0-72 55.28%),147 (0.91),←,
17,"Bruce, Josh",29y 33d,146 (63-1-82 43.49%),225 (1.54),33 (21-0-12 63.64%),54 (1.64)
12,"Cordy, Zaine",24y 257d,96 (52-0-44 54.17%),10 (0.10),←,
31,"Dale, Bailey",24y 354d,75 (41-0-34 54.67%),68 (0.91),←,
35,"Daniel, Caleb",25y 4d,124 (68-0-56 54.84%),34 (0.27),←,
15,"Duryea, Taylor",30y 78d,151 (105-1-45 69.87%),23 (0.15),33 (23-0-10 69.70%),2 (0.06)
44,"English, Tim",23y 335d,59 (33-0-26 55.93%),30 (0.51),←,
38,"Garcia, Riley",20y 162d,4 (2-0-2 50.00%),2 (0.50),←,
29,"Hannan, Mitch",27y 124d,59 (34-0-25 57.63%),60 (1.02),9 (6-0-3 66.67%),5 (0.56)
7,"Hunter, Lachie",26y 210d,153 (82-0-71 53.59%),68 (0.44),←,
39,"Johannisen, Jason",28y 245d,158 (80-0-78 50.63%),53 (0.34),←,
42,"Keath, Alex",29y 172d,64 (38-1-25 60.16%),2 (0.03),34 (22-0-12 64.71%),1 (0.03)
21,"Liberatore, Tom",29y 56d,164 (78-0-86 47.56%),60 (0.37),←,
11,"Macrae, Jack",26y 342d,175 (93-0-82 53.14%),40 (0.23),←,
30,"McNeil, Lachlan",20y 152d,12 (9-0-3 75.00%),6 (0.50),←,
20,"Richards, Ed",22y 8d,60 (30-0-30 50.00%),24 (0.40),←,
28,"Scott, Anthony",26y 133d,15 (12-0-3 80.00%),9 (0.60),←,
6,"Smith, Bailey",20y 216d,57 (34-0-23 59.65%),25 (0.44),←,
22,"Ugle-Hagan, Jamarra",19y 98d,1 (0-0-1 0.00%),,←,
3,"Wallis, Mitch",28y 260d,157 (74-0-83 47.13%),105 (0.67),←,
19,"Weightman, Cody",20y 177d,11 (7-0-4 63.64%),17 (1.55),←,
34,"Williams, Bailey",23y 274d,72 (39-0-33 54.17%),11 (0.15),←,
2,"Young, Lewis",22y 203d,20 (13-0-7 65.00%),1 (0.05),←,
Totals,Totals,25y 20d,1994 (1076-3-915 53.96%),1020 (0.51),,
C,"Beveridge, Luke",50y 322d,150 (86-0-64 57.33%),,←,
