Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",22y 336d,103 (50-2-51 49.51%),138 (1.34),←,
3,"Bartel, Jimmy",23y 132d,88 (44-2-42 51.14%),46 (0.52),←,
24,"Blake, Mark",21y 218d,14 (6-0-8 42.86%),,←,
17,"Byrnes, Shannon",23y 8d,35 (22-0-13 62.86%),14 (0.40),←,
35,"Chapman, Paul",25y 161d,120 (59-2-59 50.00%),143 (1.19),←,
11,"Corey, Joel",25y 57d,129 (63-2-64 49.61%),41 (0.32),←,
19,"Egan, Matthew",23y 279d,40 (19-1-20 48.75%),1 (0.03),←,
44,"Enright, Corey",25y 213d,104 (46-2-56 45.19%),30 (0.29),←,
26,"Hawkins, Tom",18y 268d,2 (2-0-0 100.00%),7 (3.50),←,
8,"Hunt, Josh",25y 32d,86 (46-1-39 54.07%),11 (0.13),←,
28,"Johnson, David",25y 169d,60 (30-1-29 50.83%),13 (0.22),←,
9,"Kelly, James",23y 107d,86 (39-1-46 45.93%),42 (0.49),←,
45,"Ling, Cameron",26y 47d,138 (70-3-65 51.81%),66 (0.48),←,
4,"Mackie, Andrew",22y 251d,40 (24-0-16 60.00%),29 (0.73),←,
39,"Milburn, Darren",30y,191 (93-1-97 48.95%),76 (0.40),←,
21,"Mooney, Cameron",27y 201d,122 (65-1-56 53.69%),96 (0.79),111 (55-1-55 50.00%),94 (0.85)
6,"Ottens, Brad",27y 80d,169 (73-1-95 43.49%),203 (1.20),40 (20-1-19 51.25%),51 (1.27)
32,"Prismall, Brent",20y 275d,11 (6-1-4 59.09%),7 (0.64),←,
30,"Scarlett, Matthew",27y 314d,163 (84-2-77 52.15%),15 (0.09),←,
14,"Selwood, Joel",18y 324d,3 (2-0-1 66.67%),1 (0.33),←,
5,"Varcoe, Travis",19y 5d,2 (2-0-0 100.00%),3 (1.50),←,
40,"Wojcinski, David",26y 209d,96 (47-2-47 50.00%),26 (0.27),←,
Totals,Totals,24y 35d,1802 (892-25-885 49.50%),1008 (0.56),,
C,"Thompson, Mark",43y 147d,163 (80-3-80 50.00%),,←,
