Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
14,"Aish, James",20y 294d,47 (15-0-32 31.91%),18 (0.38),15 (7-0-8 46.67%),10 (0.67)
11,"Blair, Jarryd",26y 136d,143 (88-1-54 61.89%),110 (0.77),←,
16,"Brown, Nathan",27y 255d,130 (76-1-53 58.85%),7 (0.05),←,
32,"Cloke, Travis",29y 176d,246 (149-2-95 60.98%),441 (1.79),←,
25,"Crisp, Jack",22y 331d,62 (26-0-36 41.94%),35 (0.56),44 (19-0-25 43.18%),25 (0.57)
39,"Crocker, Ben",19y 191d,10 (4-0-6 40.00%),10 (1.00),←,
2,"de Goey, Jordan",20y 166d,36 (15-0-21 41.67%),22 (0.61),←,
6,"Goldsack, Tyson",29y 98d,141 (89-0-52 63.12%),49 (0.35),←,
19,"Greenwood, Levi",27y 191d,103 (50-1-52 49.03%),48 (0.47),29 (10-0-19 34.48%),22 (0.76)
4,"Grundy, Brodie",22y 135d,62 (30-0-32 48.39%),23 (0.37),←,
38,"Howe, Jeremy",26y 60d,120 (30-0-90 25.00%),83 (0.69),20 (8-0-12 40.00%),3 (0.15)
17,"Marsh, Jonathon",20y 316d,15 (6-0-9 40.00%),,←,
37,"Maynard, Brayden",19y 343d,29 (10-0-19 34.48%),6 (0.21),←,
10,"Pendlebury, Scott",28y 234d,236 (144-2-90 61.44%),152 (0.64),←,
21,"Phillips, Tom",20y 113d,6 (3-0-3 50.00%),3 (0.50),←,
22,"Sidebottom, Steele",25y 239d,163 (103-2-58 63.80%),123 (0.75),←,
40,"Smith, Josh",22y 239d,18 (8-0-10 44.44%),4 (0.22),←,
7,"Treloar, Adam",23y 172d,101 (29-0-72 28.71%),61 (0.60),22 (9-0-13 40.91%),13 (0.59)
18,"Varcoe, Travis",28y 140d,177 (132-0-45 74.58%),146 (0.82),39 (18-0-21 46.15%),16 (0.41)
9,"White, Jesse",28y 232d,123 (60-2-61 49.59%),143 (1.16),52 (25-0-27 48.08%),70 (1.35)
26,"Williams, Marley",23y 37d,68 (36-0-32 52.94%),6 (0.09),←,
33,"Wills, Rupert",23y 100d,5 (2-0-3 40.00%),1 (0.20),←,
Totals,Totals,24y 158d,2041 (1105-11-925 54.14%),1491 (0.73),,
C,"Buckley, Nathan",44y 33d,114 (61-0-53 53.51%),,←,
