Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
47,"Beams, Ben",21y 235d,12 (5-0-7 41.67%),10 (0.83),←,
32,"Bruce, Cameron",20y 191d,5 (3-0-2 60.00%),6 (1.20),←,
33,"Farmer, Jeff",22y 289d,86 (33-0-53 38.37%),162 (1.88),←,
21,"Febey, Steven",30y 233d,222 (112-0-110 50.45%),33 (0.15),←,
18,"Green, Brad",19y 26d,4 (3-0-1 75.00%),7 (1.75),←,
4,"Grgic, Brent",20y 183d,46 (19-0-27 41.30%),27 (0.59),←,
27,"Ingerson, Anthony",30y 178d,128 (50-0-78 39.06%),40 (0.31),91 (34-0-57 37.36%),15 (0.16)
36,"Leoncelli, Andrew",25y 266d,69 (28-0-41 40.58%),21 (0.30),←,
35,"McDonald, Anthony",27y 300d,59 (24-0-35 40.68%),24 (0.41),←,
23,"McDonald, James",23y 186d,46 (22-0-24 47.83%),21 (0.46),←,
9,"Neitz, David",25y 77d,142 (62-0-80 43.66%),218 (1.54),←,
44,"Nicholson, Alistair",22y 35d,18 (8-0-10 44.44%),,←,
7,"Powell, Stephen",23y 214d,35 (22-1-12 64.29%),25 (0.71),5 (3-0-2 60.00%),4 (0.80)
43,"Rigoni, Guy",25y 256d,50 (25-0-25 50.00%),16 (0.32),←,
24,"Robertson, Russell",21y 136d,37 (18-0-19 48.65%),42 (1.14),←,
5,"Schwarz, David",27y 259d,119 (50-1-68 42.44%),188 (1.58),←,
46,"Simmonds, Troy",21y 270d,10 (3-0-7 30.00%),3 (0.30),←,
42,"Walsh, Peter",23y 259d,23 (8-0-15 34.78%),3 (0.13),←,
45,"Whelan, Matthew",20y 147d,2 (2-0-0 100.00%),,←,
34,"White, Jeff",23y 49d,80 (36-0-44 45.00%),42 (0.52),48 (23-0-25 47.92%),24 (0.50)
22,"Woewodin, Shane",23y 271d,74 (29-0-45 39.19%),27 (0.36),←,
13,"Yze, Adem",22y 200d,99 (39-0-60 39.39%),45 (0.45),←,
Totals,Totals,23y 293d,1366 (601-2-763 44.00%),960 (0.70),,
C,"Daniher, Neale",39y 53d,52 (25-0-27 48.08%),,←,
