Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
28 ↑,"Bell, Tom",3,,3,6,1,1.0,,5.0,,,,,,,,2.0,3.0,,,1.0,,,48.0
44 ↓,"Carrazzo, Andrew",7,4,6,13,,,,3.0,1.0,2.0,5.0,1.0,2.0,1.0,,6.0,7.0,,,,,,37.0
41,"Casboult, Levi",8,8,3,11,4,,8.0,1.0,,1.0,1.0,2.0,1.0,1.0,,6.0,5.0,4.0,3.0,2.0,,1.0,87.0
35,"Curnow, Ed",7,4,12,19,,,,6.0,,1.0,2.0,,,,,8.0,12.0,,,1.0,,,91.0
15,"Docherty, Sam",16,8,9,25,2,,,2.0,3.0,2.0,3.0,1.0,,,,4.0,20.0,,,3.0,,1.0,82.0
33,"Everitt, Andrejs",18,13,5,23,2,,,2.0,1.0,4.0,,2.0,,,3.0,2.0,21.0,1.0,2.0,1.0,5.0,2.0,95.0
4,"Gibbs, Bryce",8,3,6,14,,,1.0,6.0,,2.0,2.0,1.0,,1.0,,4.0,10.0,,,,,1.0,85.0
23,"Henderson, Lachie",9,8,5,14,4,1.0,,2.0,,3.0,,2.0,2.0,1.0,1.0,9.0,5.0,4.0,3.0,1.0,2.0,1.0,90.0
40,"Jamison, Michael",14,14,5,19,,,,2.0,4.0,2.0,,1.0,,1.0,,4.0,15.0,1.0,,4.0,,,93.0
45,"Johnson, Blaine",10,9,5,15,,1.0,,2.0,,4.0,1.0,1.0,1.0,,,5.0,10.0,2.0,1.0,,,1.0,76.0
5,"Judd, Chris",11,3,10,21,1,,,,2.0,4.0,3.0,,1.0,,,8.0,13.0,,,1.0,,2.0,69.0
14,"McLean, Brock",14,4,8,22,,1.0,,5.0,,5.0,6.0,4.0,,2.0,,10.0,12.0,,,4.0,,1.0,79.0
2,"Menzel, Troy",7,8,2,9,2,,,,,2.0,,1.0,,1.0,,2.0,7.0,1.0,2.0,1.0,,1.0,69.0
3,"Murphy, Marc",15,2,12,27,,,,3.0,1.0,4.0,5.0,1.0,3.0,1.0,,11.0,16.0,1.0,,1.0,1.0,2.0,86.0
17,"Rowe, Sam",7,8,7,14,,,,2.0,2.0,,,,,,,3.0,11.0,1.0,,8.0,,,96.0
6,"Simpson, Kade",12,6,8,20,,,,,2.0,2.0,,1.0,,,,5.0,15.0,,,1.0,4.0,,90.0
39,"Thomas, Dale",13,7,5,18,,,,3.0,2.0,5.0,1.0,4.0,1.0,2.0,,7.0,11.0,1.0,,1.0,1.0,1.0,87.0
42,"Tuohy, Zach",9,6,7,16,,,,,2.0,4.0,,3.0,,2.0,,5.0,11.0,1.0,,1.0,1.0,1.0,90.0
1,"Walker, Andrew",20,10,8,28,,,,1.0,6.0,2.0,2.0,2.0,2.0,1.0,,5.0,22.0,1.0,,4.0,1.0,,85.0
11,"Warnock, Robert",5,1,3,8,1,,34.0,1.0,,2.0,3.0,3.0,1.0,1.0,,4.0,4.0,,1.0,3.0,,,83.0
43,"White, Simon",12,7,1,13,4,,,3.0,,5.0,,1.0,3.0,,2.0,5.0,7.0,1.0,3.0,,,,93.0
13,"Yarran, Chris",12,6,3,15,3,,,1.0,1.0,2.0,1.0,,,,,3.0,12.0,,1.0,,2.0,1.0,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,237,139,133,370,24,7.0,43.0,50.0,27.0,58.0,35.0,31.0,17.0,15.0,6.0,118.0,249.0,19.0,16.0,38.0,17.0,16.0,
Opposition,Opposition,159,65,149,308,10,6.0,33.0,52.0,32.0,41.0,32.0,46.0,15.0,17.0,,108.0,198.0,5.0,11.0,26.0,14.0,7.0,
