Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
46,"Baguley, Mark",8,2,3,11,,,,2.0,2.0,,,2.0,2.0,1.0,,3.0,7.0,,,3.0,,,95.0
2,"Bellchambers, Tom",8,5,7,15,2,1.0,32.0,3.0,,2.0,1.0,4.0,4.0,2.0,,9.0,6.0,3.0,1.0,3.0,,1.0,86.0
22,"Carlisle, Jake",6,3,1,7,,,,,2.0,,,1.0,,1.0,,3.0,4.0,1.0,,9.0,,,81.0
32 ↓,"Colyer, Travis",3,2,2,5,,,,3.0,2.0,,,1.0,,,,2.0,3.0,,,,2.0,,50.0
12,"Crameri, Stewart",8,6,7,15,1,1.0,,2.0,,5.0,,3.0,,3.0,,3.0,12.0,1.0,2.0,1.0,,2.0,83.0
29,"Davey, Alwyn",7,1,4,11,2,1.0,,3.0,,2.0,1.0,1.0,,1.0,,7.0,4.0,,,2.0,,,80.0
15,"Dempsey, Courtenay",16,5,2,18,,,1.0,3.0,3.0,2.0,,1.0,,1.0,,5.0,12.0,,,3.0,1.0,1.0,92.0
9,"Goddard, Brendon",18,5,9,27,,2.0,2.0,4.0,1.0,3.0,5.0,3.0,,1.0,,10.0,16.0,,2.0,,,,94.0
3,"Gumbleton, Scott",6,5,4,10,2,,,,,2.0,,1.0,1.0,,,4.0,6.0,2.0,2.0,2.0,,1.0,84.0
34,"Hardingham, Kyle",3,3,5,8,,,,,2.0,,,,,,,5.0,3.0,,,1.0,1.0,,92.0
21,"Heppell, Dyson",15,6,10,25,,1.0,,4.0,4.0,4.0,3.0,2.0,,,,8.0,18.0,,,3.0,,,88.0
1,"Hibberd, Michael",16,9,5,21,,,,3.0,3.0,3.0,1.0,1.0,,,,4.0,17.0,1.0,,,,2.0,87.0
19,"Hille, David",4,3,6,10,,1.0,15.0,,,,3.0,1.0,1.0,,,5.0,4.0,1.0,1.0,1.0,,1.0,75.0
39,"Hocking, Heath",5,5,6,11,,,,6.0,2.0,2.0,,3.0,,,,2.0,11.0,,,2.0,,,88.0
26,"Hooker, Cale",5,7,7,12,,,,3.0,2.0,1.0,,2.0,,1.0,,3.0,9.0,2.0,,4.0,,,98.0
40,"Howlett, Ben",4,1,7,11,,,,5.0,,1.0,2.0,1.0,2.0,,,5.0,7.0,,,1.0,2.0,,82.0
20,"Merrett, Jackson",5,2,6,11,2,,,6.0,1.0,2.0,1.0,3.0,2.0,2.0,,4.0,8.0,,,,,1.0,81.0
23 ↑,"Myers, David",10,6,,10,,,,1.0,,4.0,,1.0,,,,2.0,8.0,,,,,,34.0
5,"Stanton, Brent",22,6,9,31,,2.0,,2.0,2.0,8.0,1.0,1.0,2.0,,,9.0,22.0,,,,1.0,1.0,85.0
4,"Watson, Jobe",12,5,19,31,2,1.0,,2.0,2.0,1.0,8.0,2.0,2.0,1.0,2.0,15.0,15.0,,2.0,,1.0,,86.0
8,"Winderlich, Jason",13,8,6,19,3,1.0,,3.0,,4.0,,1.0,1.0,,,7.0,12.0,2.0,3.0,,,3.0,77.0
11,"Zaharakis, David",21,4,13,34,4,1.0,,1.0,3.0,6.0,6.0,2.0,,,3.0,14.0,19.0,,1.0,1.0,,1.0,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,215,99,138,353,18,13.0,50.0,56.0,31.0,52.0,32.0,37.0,17.0,14.0,5.0,129.0,223.0,13.0,14.0,36.0,8.0,14.0,
Opposition,Opposition,209,99,156,365,10,15.0,21.0,50.0,31.0,47.0,30.0,49.0,14.0,17.0,1.0,133.0,233.0,11.0,13.0,45.0,31.0,8.0,
