Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",11,1,17,28,,,,6.0,3.0,2.0,6.0,1.0,2.0,,,13.0,16.0,,,2.0,,1.0,90.0
55,"Ablett, Nathan",3,2,9,12,1,1.0,,1.0,,,,3.0,,1.0,,4.0,8.0,,2.0,2.0,,,93.0
37,"Bennell, Harley",7,2,8,15,2,1.0,,2.0,,4.0,,3.0,1.0,2.0,,6.0,11.0,,1.0,,3.0,,77.0
44,"Bock, Nathan",12,3,6,18,,,,4.0,6.0,1.0,1.0,1.0,1.0,,,8.0,10.0,1.0,,1.0,1.0,,100.0
3,"Brennan, Jared",11,3,2,13,,,,5.0,5.0,1.0,,2.0,2.0,1.0,,5.0,7.0,,,5.0,,,95.0
42 ↑,"Caddy, Josh",8,5,2,10,,,,3.0,,1.0,2.0,1.0,,,,4.0,6.0,2.0,1.0,,,,55.0
5,"Harbrow, Jarrod",11,3,13,24,,,,8.0,3.0,1.0,1.0,4.0,,,,3.0,21.0,,,1.0,,,100.0
40 ↓,"Hickey, Tom",,1,5,5,,,2.0,4.0,,,1.0,,1.0,,,4.0,1.0,,,1.0,,,24.0
7,"Hunt, Karmichael",3,2,1,4,,,,,1.0,,,1.0,,,,,4.0,,,3.0,,,95.0
36,"Iles, Sam",7,1,13,20,,,,4.0,1.0,2.0,3.0,2.0,1.0,1.0,,8.0,10.0,,,1.0,,,75.0
32,"Matera, Brandon",14,6,4,18,,1.0,,,1.0,3.0,1.0,2.0,1.0,,,5.0,15.0,,1.0,1.0,,,94.0
18,"McKenzie, Trent",10,6,7,17,,1.0,,1.0,2.0,7.0,,3.0,,2.0,,7.0,9.0,,,1.0,,,89.0
41,"Prestia, Dion",10,1,14,24,,,,4.0,3.0,4.0,7.0,3.0,2.0,,,11.0,13.0,,,,,,71.0
35,"Rischitelli, Michael",11,5,19,30,2,,,6.0,1.0,5.0,6.0,3.0,,1.0,,12.0,18.0,1.0,1.0,4.0,,,79.0
8,"Russell, Luke",9,2,6,15,2,2.0,,4.0,,3.0,2.0,,1.0,,,9.0,7.0,,1.0,1.0,1.0,1.0,91.0
26,"Shaw, Matt",5,1,9,14,,,,4.0,,5.0,1.0,1.0,,,,5.0,10.0,,,4.0,1.0,,80.0
2,"Smith, Zac",5,2,5,10,2,,12.0,,,,3.0,2.0,3.0,1.0,,8.0,2.0,1.0,1.0,4.0,,,71.0
25,"Stanley, Danny",8,3,14,22,1,1.0,,6.0,,3.0,5.0,4.0,2.0,3.0,,9.0,14.0,,1.0,1.0,,1.0,92.0
24,"Swallow, David",13,2,12,25,1,,,,,8.0,2.0,3.0,,2.0,,7.0,19.0,,,2.0,3.0,2.0,66.0
48,"Tape, Seb",2,1,5,7,,,,3.0,2.0,,,4.0,,2.0,,3.0,4.0,,,7.0,,,100.0
16,"Thompson, Rory",2,3,10,12,1,1.0,3.0,2.0,2.0,,,2.0,,1.0,,7.0,5.0,1.0,2.0,6.0,,,80.0
4,"Weller, Maverick",4,3,11,15,,,,3.0,1.0,1.0,,,,,,6.0,8.0,,,4.0,1.0,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,166,58,192,358,12,10.0,17.0,70.0,31.0,51.0,41.0,45.0,17.0,17.0,,144.0,218.0,6.0,11.0,51.0,10.0,5.0,
Opposition,Opposition,197,85,153,350,17,10.0,49.0,64.0,34.0,55.0,31.0,33.0,17.0,17.0,6.0,139.0,208.0,18.0,13.0,58.0,23.0,13.0,
