Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
11,"Bennell, Harley",22y 331d,81 (20-1-60 25.31%),92 (1.14),←,
27,"Cameron, Clay",21y 94d,15 (2-0-13 13.33%),1 (0.07),←,
12,"Day, Sam",22y 357d,77 (23-1-53 30.52%),51 (0.66),←,
23,"Dixon, Charlie",24y 340d,64 (19-1-44 30.47%),92 (1.44),←,
41,"Garlett, Jarrod",19y 118d,8 (2-0-6 25.00%),3 (0.38),←,
33,"Hall, Aaron",24y 293d,60 (22-1-37 37.50%),55 (0.92),←,
28,"Kolodjashnij, Kade",20y 20d,39 (11-1-27 29.49%),9 (0.23),←,
40,"Lemmens, Sean",20y 300d,35 (12-1-22 35.71%),6 (0.17),←,
37,"Lonergan, Jesse",20y 288d,30 (8-1-21 28.33%),3 (0.10),←,
19,"Lynch, Tom",22y 302d,79 (22-1-56 28.48%),122 (1.54),←,
7,"Malceski, Nick",31y 14d,191 (119-3-69 63.09%),70 (0.37),15 (3-1-11 23.33%),3 (0.20)
4,"Martin, Jack",20y 212d,22 (7-1-14 34.09%),21 (0.95),←,
32,"Matera, Brandon",23y 171d,73 (21-1-51 29.45%),78 (1.07),←,
17,"May, Steven",23y 231d,70 (22-1-47 32.14%),15 (0.21),←,
44,"Miller, Touk",19y 188d,21 (4-1-16 21.43%),7 (0.33),←,
35,"Rischitelli, Michael",29y 233d,198 (71-3-124 36.62%),85 (0.43),87 (22-0-65 25.29%),38 (0.44)
8,"Russell, Luke",23y 217d,69 (17-1-51 25.36%),29 (0.42),←,
20,"Schade, Henry",21y 325d,14 (4-1-9 32.14%),,←,
26,"Shaw, Matt",23y 205d,86 (23-1-62 27.33%),31 (0.36),←,
2,"Smith, Zac",25y 188d,64 (13-0-51 20.31%),31 (0.48),←,
25,"Stanley, Danny",27y 192d,87 (25-0-62 28.74%),38 (0.44),82 (24-0-58 29.27%),38 (0.46)
16,"Thompson, Rory",24y 170d,64 (18-1-45 28.91%),7 (0.11),←,
Totals,Totals,23y 151d,1447 (485-22-940 33.52%),846 (0.58),,
C,"Eade, Rodney",57y 147d,335 (173-5-157 52.39%),,21 (4-1-16 21.43%),
