Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Anthony, John",3,2,1,4,2,,,1.0,,2.0,,1.0,1.0,1.0,,2.0,2.0,,,,,2.0,79.0
16,"Brown, Nathan",3,3,4,7,,,,1.0,1.0,,,,,,,3.0,4.0,1.0,,7.0,,,96.0
17,"Burns, Scott",3,2,9,12,,,,5.0,1.0,1.0,1.0,,,,,6.0,6.0,,,,,2.0,69.0
32,"Cloke, Travis",14,12,1,15,2,1.0,3.0,,,9.0,,2.0,1.0,1.0,,4.0,11.0,2.0,2.0,1.0,,1.0,83.0
1,"Davis, Leon",21,10,3,24,1,2.0,,4.0,2.0,1.0,2.0,2.0,1.0,,,6.0,17.0,,,,4.0,1.0,69.0
4,"Didak, Alan",23,9,,23,,1.0,,3.0,,2.0,3.0,1.0,1.0,,,7.0,16.0,,1.0,2.0,3.0,,94.0
25,"Fraser, Josh",8,6,5,13,1,,14.0,2.0,,3.0,1.0,,3.0,,,5.0,9.0,,,2.0,,,63.0
26,"Johnson, Ben",13,6,7,20,1,1.0,,2.0,2.0,6.0,2.0,1.0,,,,3.0,17.0,,2.0,,,,75.0
24,"Lockyer, Tarkyn",15,9,11,26,,,,3.0,5.0,3.0,1.0,3.0,,,,5.0,21.0,,,1.0,2.0,,89.0
8,"Lumumba, Heritier",9,5,6,15,,,,4.0,3.0,,2.0,1.0,,,,6.0,8.0,,,6.0,3.0,,100.0
5,"Maxwell, Nick",8,5,7,15,1,,,4.0,1.0,2.0,,2.0,2.0,,,8.0,8.0,,1.0,5.0,,,100.0
7,"Medhurst, Paul",20,14,4,24,3,1.0,,1.0,2.0,7.0,1.0,3.0,1.0,1.0,2.0,10.0,15.0,1.0,3.0,,,3.0,80.0
11,"OBree, Shane",2,1,16,18,,,,4.0,1.0,2.0,4.0,1.0,,1.0,,10.0,7.0,,,1.0,2.0,1.0,70.0
10,"Pendlebury, Scott",13,6,8,21,,,,1.0,2.0,4.0,1.0,2.0,1.0,,,4.0,17.0,,,2.0,1.0,1.0,78.0
23,"Rocca, Anthony",6,6,1,7,3,1.0,,,,2.0,,2.0,,1.0,,2.0,5.0,1.0,4.0,2.0,,,89.0
39,"Shaw, Heath",23,9,10,33,,,,2.0,11.0,,,2.0,1.0,,3.0,7.0,19.0,3.0,,2.0,8.0,,99.0
22,"Shaw, Rhyce",16,12,10,26,,1.0,,4.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,8.0,18.0,2.0,,1.0,7.0,,74.0
36,"Swan, Dane",13,7,5,18,,1.0,,5.0,1.0,1.0,1.0,2.0,1.0,1.0,,4.0,14.0,1.0,1.0,,2.0,,58.0
13,"Thomas, Dale",14,7,3,17,3,1.0,,2.0,2.0,2.0,,3.0,,2.0,,6.0,10.0,1.0,1.0,1.0,7.0,1.0,79.0
34,"Toovey, Alan",10,3,3,13,,,,4.0,3.0,3.0,,3.0,1.0,1.0,,4.0,7.0,,,5.0,1.0,,93.0
14,"Wakelin, Shane",12,6,5,17,,,,2.0,4.0,,,,2.0,,,5.0,11.0,,,6.0,1.0,,97.0
19,"Wood, Cameron",3,4,7,10,1,1.0,14.0,,,1.0,2.0,,,,,5.0,5.0,1.0,2.0,1.0,,1.0,66.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,252,144,126,378,18,14.0,31.0,54.0,42.0,54.0,23.0,32.0,17.0,10.0,6.0,120.0,247.0,13.0,17.0,45.0,41.0,13.0,
Opposition,Opposition,182,98,209,391,11,12.0,21.0,36.0,33.0,57.0,33.0,42.0,11.0,17.0,,107.0,286.0,6.0,11.0,45.0,21.0,8.0,
