Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
21,"Aleer, Leek",23y 330d,20 (12-0-8 60.00%),,←,
9,"Angwin, Ryan",22y 217d,24 (15-0-9 62.50%),2 (0.08),←,
7,"Ash, Lachie",24y 26d,119 (63-1-55 53.36%),7 (0.06),←,
14,"Bedford, Toby",25y 51d,77 (51-0-26 66.23%),39 (0.51),59 (39-0-20 66.10%),30 (0.51)
32,"Briggs, Kieren",25y 284d,64 (39-0-25 60.94%),13 (0.20),←,
46,"Brown, Callum",24y 336d,58 (34-0-24 58.62%),61 (1.05),←,
44,"Buckley, Jack",27y 212d,84 (48-1-35 57.74%),1 (0.01),←,
5,"Cadman, Aaron",21y 136d,53 (34-0-19 64.15%),69 (1.30),←,
17,"Callaghan, Finn",22y 82d,65 (37-0-28 56.92%),10 (0.15),←,
3,"Coniglio, Stephen",31y 214d,221 (104-1-116 47.29%),123 (0.56),←,
37,"Fonti, Joe",20y 205d,16 (13-0-3 81.25%),,←,
12,"Green, Tom",24y 175d,109 (56-1-52 51.83%),46 (0.42),←,
4,"Greene, Toby",31y 295d,256 (126-2-128 49.61%),406 (1.59),←,
35,"Gruzewski, Max",20y 361d,8 (6-0-2 75.00%),7 (0.88),←,
27,"Himmelberg, Harry",29y 70d,195 (109-2-84 56.41%),162 (0.83),←,
39,"Idun, Connor",24y 353d,111 (60-1-50 54.50%),,←,
2,"Jones, Darcy",21y 105d,31 (19-0-12 61.29%),27 (0.87),←,
31,"McMullin, Toby",20y 345d,26 (15-0-11 57.69%),8 (0.31),←,
33,"OHalloran, Xavier",25y 6d,84 (45-1-38 54.17%),32 (0.38),←,
26,"Riccardi, Jake",25y 252d,83 (46-0-37 55.42%),106 (1.28),←,
24,"Rowston, Harry",20y 339d,13 (9-0-4 69.23%),1 (0.08),←,
20,"Stringer, Jake",31y 83d,223 (111-1-111 50.00%),385 (1.73),11 (7-0-4 63.64%),18 (1.64)
6,"Whitfield, Lachie",30y 364d,251 (128-4-119 51.79%),71 (0.28),←,
Totals,Totals,25y 36d,2191 (1180-15-996 53.86%),1576 (0.72),,
C,"Kingsley, Adam",49y 331d,69 (42-0-27 60.87%),,←,
