Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
31,"Andrews, Harris",21y 174d,69 (13-0-56 18.84%),8 (0.12),←,
33,"Bailey, Zac",18y 253d,8 (1-0-7 12.50%),3 (0.38),←,
9,"Beams, Dayne",28y 111d,157 (83-2-72 53.50%),160 (1.02),47 (7-0-40 14.89%),42 (0.89)
23,"Cameron, Charlie",23y 333d,84 (48-1-35 57.74%),104 (1.24),11 (1-0-10 9.09%),17 (1.55)
3,"Christensen, Allen",27y 15d,109 (55-0-54 50.46%),89 (0.82),44 (6-0-38 13.64%),33 (0.75)
26,"Cutler, Tom",23y 103d,54 (12-0-42 22.22%),25 (0.46),←,
27,"Gardiner, Darcy",22y 254d,73 (17-0-56 23.29%),4 (0.05),←,
30,"Hipwood, Eric",20y 263d,41 (8-0-33 19.51%),55 (1.34),←,
2,"Hodge, Luke",33y 353d,315 (181-2-132 57.78%),193 (0.61),10 (1-0-9 10.00%),
1,"Keays, Ben",21y 100d,27 (4-0-23 14.81%),11 (0.41),←,
35,"Lester, Ryan",25y 281d,108 (30-0-78 27.78%),45 (0.42),←,
12,"Martin, Stefan",31y 198d,147 (33-1-113 22.79%),39 (0.27),90 (19-0-71 21.11%),16 (0.18)
6,"McCluggage, Hugh",20y 92d,29 (5-0-24 17.24%),12 (0.41),←,
46,"McInerney, Oscar",23y 328d,6 (1-0-5 16.67%),5 (0.83),←,
25,"McStay, Daniel",22y 344d,69 (14-0-55 20.29%),39 (0.57),←,
16,"Rayner, Cam",18y 225d,11 (1-0-10 9.09%),8 (0.73),←,
10,"Rich, Daniel",27y 361d,172 (53-1-118 31.10%),102 (0.59),←,
18,"Robertson, Nick",23y,57 (8-0-49 14.04%),8 (0.14),←,
5,"Robinson, Mitch",28y 361d,159 (60-1-98 38.05%),83 (0.52),59 (9-0-50 15.25%),25 (0.42)
28,"Taylor, Lewis",23y 106d,96 (19-0-77 19.79%),72 (0.75),←,
29,"Witherden, Alex",19y 266d,20 (3-0-17 15.00%),2 (0.10),←,
15,"Zorko, Dayne",29y 114d,133 (38-0-95 28.57%),151 (1.14),←,
Totals,Totals,24y 144d,1944 (687-8-1249 35.34%),1218 (0.63),,
C,"Fagan, Chris",56y 345d,33 (6-0-27 18.18%),,←,
