Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",20y 2d,38 (14-1-23 38.16%),42 (1.11),←,
35,"Chapman, Paul",22y 193d,59 (25-1-33 43.22%),56 (0.95),←,
11,"Corey, Joel",22y 89d,69 (29-1-39 42.75%),22 (0.32),←,
16,"Gardiner, Charlie",21y 76d,18 (10-0-8 55.56%),9 (0.50),←,
7,"Graham, Ben",30y 196d,202 (109-2-91 54.46%),117 (0.58),←,
2,"Harley, Tom",25y 303d,99 (48-2-49 49.49%),7 (0.07),98 (47-2-49 48.98%),6 (0.06)
41,"Hunt, Josh",22y 63d,22 (11-0-11 50.00%),2 (0.09),←,
28,"Johnson, David",22y 201d,19 (6-0-13 31.58%),3 (0.16),←,
9,"Kelly, James",20y 139d,40 (16-1-23 41.25%),19 (0.47),←,
1,"King, Steven",25y 176d,138 (65-1-72 47.46%),65 (0.47),←,
18,"Kingsley, Kent",25y 233d,73 (37-0-36 50.68%),138 (1.89),61 (26-0-35 42.62%),128 (2.10)
45,"Ling, Cameron",23y 79d,73 (33-2-38 46.58%),31 (0.42),←,
4,"Mackie, Andrew",19y 283d,6 (4-0-2 66.67%),6 (1.00),←,
39,"Milburn, Darren",27y 31d,126 (57-0-69 45.24%),50 (0.40),←,
32,"Moloney, Brent",20y 109d,12 (5-1-6 45.83%),3 (0.25),←,
21,"Mooney, Cameron",24y 233d,69 (35-1-33 51.45%),54 (0.78),58 (25-1-32 43.97%),52 (0.90)
22,"Playfair, Henry",21y 115d,14 (6-1-7 46.43%),6 (0.43),←,
15,"Riccardi, Peter",31y 151d,246 (135-3-108 55.49%),258 (1.05),←,
27,"Sanderson, Brenton",30y 79d,187 (90-3-94 48.93%),32 (0.17),177 (88-3-86 50.56%),27 (0.15)
30,"Scarlett, Matthew",24y 346d,99 (47-1-51 47.98%),8 (0.08),←,
10,"Tenace, Kane",18y 317d,7 (4-0-3 57.14%),3 (0.43),←,
40,"Wojcinski, David",23y 241d,61 (28-1-32 46.72%),15 (0.25),←,
Totals,Totals,23y 299d,1677 (814-22-841 48.54%),946 (0.56),,
C,"Thompson, Mark",40y 179d,97 (43-2-52 45.36%),,←,
