Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Baguley, Mark",6,4,8,14,,,,1.0,1.0,,,2.0,2.0,1.0,,4.0,10.0,,,4.0,,,94.0
22,"Carlisle, Jake",7,7,11,18,,,,2.0,2.0,1.0,,2.0,1.0,,,8.0,11.0,,,3.0,,,94.0
6,"Daniher, Joe",4,4,4,8,,,6.0,2.0,,2.0,,1.0,1.0,,,4.0,5.0,,,2.0,,,95.0
15,"Dempsey, Courtenay",13,7,1,14,1,,,1.0,1.0,2.0,,2.0,1.0,,,4.0,10.0,,,,,,83.0
19,"Edwards, Shaun",10,2,3,13,1,1.0,,2.0,,3.0,1.0,,2.0,,,9.0,6.0,,1.0,2.0,3.0,2.0,86.0
27,"Giles, Jonathan",5,1,3,8,,1.0,20.0,3.0,1.0,5.0,4.0,4.0,4.0,2.0,,6.0,2.0,,,1.0,,,66.0
35,"Gleeson, Martin",6,4,11,17,,,,1.0,4.0,2.0,1.0,,1.0,,,5.0,11.0,,,1.0,,,90.0
9,"Goddard, Brendon",13,7,21,34,,1.0,1.0,5.0,1.0,5.0,1.0,2.0,1.0,,,9.0,24.0,,,2.0,,,82.0
21,"Heppell, Dyson",20,7,10,30,,1.0,1.0,7.0,1.0,6.0,5.0,1.0,,1.0,,5.0,25.0,,,2.0,1.0,,86.0
1,"Hibberd, Michael",11,6,12,23,1,,,2.0,3.0,1.0,1.0,5.0,,1.0,,5.0,18.0,1.0,3.0,1.0,,,89.0
39,"Hocking, Heath",9,1,6,15,,,,6.0,1.0,2.0,6.0,2.0,2.0,1.0,,7.0,7.0,,,3.0,,,83.0
26,"Hooker, Cale",11,6,8,19,2,2.0,2.0,3.0,,2.0,1.0,5.0,2.0,2.0,,12.0,6.0,3.0,3.0,3.0,,,93.0
40,"Howlett, Ben",8,3,5,13,,,,5.0,1.0,1.0,5.0,5.0,1.0,3.0,,8.0,6.0,,,1.0,,,87.0
30 ↓,"Langford, Kyle",4,2,2,6,,,,,,1.0,,3.0,,1.0,,1.0,5.0,,,,,,50.0
33,"Laverde, Jayden",9,8,11,20,1,,,4.0,2.0,1.0,3.0,2.0,1.0,2.0,,6.0,14.0,,1.0,,1.0,,83.0
17 ↑,"Melksham, Jake",7,3,2,9,1,,,,,1.0,,2.0,,2.0,,1.0,10.0,1.0,2.0,1.0,,,43.0
20,"Merrett, Jackson",11,9,10,21,,1.0,1.0,2.0,1.0,3.0,,,,,,5.0,17.0,,1.0,,,1.0,85.0
23,"Myers, David",14,5,8,22,,,,,2.0,4.0,7.0,6.0,,1.0,,11.0,12.0,,,2.0,,1.0,45.0
16,"Pears, Tayte",7,5,11,18,,,,1.0,5.0,1.0,2.0,1.0,,1.0,,4.0,13.0,,,2.0,,,97.0
5,"Stanton, Brent",21,7,9,30,,,,4.0,5.0,2.0,3.0,4.0,,,,4.0,24.0,,1.0,3.0,1.0,,88.0
25,"Steinberg, Ariel",6,2,4,10,,,,1.0,3.0,1.0,,2.0,1.0,,,5.0,5.0,1.0,,7.0,,,92.0
11,"Zaharakis, David",13,4,9,22,1,,,5.0,2.0,4.0,3.0,1.0,,1.0,,7.0,16.0,,,,,,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,215,104,169,384,8,11.0,31.0,57.0,36.0,50.0,43.0,52.0,20.0,19.0,,130.0,257.0,6.0,12.0,40.0,6.0,4.0,
Opposition,Opposition,233,115,153,386,27,9.0,49.0,49.0,39.0,67.0,38.0,48.0,19.0,20.0,6.0,140.0,249.0,14.0,16.0,52.0,9.0,20.0,
