North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",25y 112d,79 (39-1-39 50.00%),58 (0.73),←,
18,"Atley, Shaun",20y 317d,56 (28-0-28 50.00%),7 (0.13),←,
3,"Bastinac, Ryan",22y 35d,74 (39-0-35 52.70%),35 (0.47),←,
35,"Black, Aaron",22y 240d,17 (9-0-8 52.94%),32 (1.88),←,
10,"Cunnington, Ben",22y 27d,69 (34-0-35 49.28%),27 (0.39),←,
31,"Delaney, Cameron",21y 38d,6 (3-0-3 50.00%),,←,
43,"Gibson, Sam",27y 61d,30 (17-0-13 56.67%),13 (0.43),←,
22,"Goldstein, Todd",25y 26d,96 (48-1-47 50.52%),44 (0.46),←,
17,"Grima, Nathan",27y 356d,71 (36-1-34 51.41%),,←,
6,"Hansen, Lachlan",24y 344d,94 (45-1-48 48.40%),74 (0.79),←,
29,"Harvey, Brent",35y 74d,357 (192-3-162 54.20%),427 (1.20),←,
26,"Hine, Taylor",21y 184d,21 (8-0-13 38.10%),1 (0.05),12 (6-0-6 50.00%),
34,"Macmillan, Jamie",21y 307d,53 (29-0-24 54.72%),21 (0.40),←,
2,"McKenzie, Brad",20y 59d,8 (3-0-5 37.50%),1 (0.13),←,
41,"Mullett, Aaron",21y 154d,26 (13-0-13 50.00%),14 (0.54),←,
20,"Petrie, Drew",30y 285d,239 (114-3-122 48.33%),303 (1.27),←,
9,"Swallow, Andrew",26y 55d,146 (68-1-77 46.92%),67 (0.46),←,
25,"Tarrant, Robbie",24y 93d,33 (16-0-17 48.48%),37 (1.12),←,
12,"Thomas, Lindsay",25y 149d,125 (57-2-66 46.40%),196 (1.57),←,
16,"Thompson, Scott",27y 79d,110 (48-2-60 44.55%),5 (0.05),←,
8,"Wells, Daniel",28y 174d,207 (104-2-101 50.72%),128 (0.62),←,
7,"Ziebell, Jack",22y 149d,76 (35-0-41 46.05%),32 (0.42),←,
Totals,Totals,24y 267d,1993 (985-17-991 49.42%),1522 (0.76),,
C,"Scott, Brad",37y 85d,84 (42-0-42 50.00%),,←,
