Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Alessio, Steven",2,1,3,5,,1.0,5.0,,1.0,,1.0,,1.0,1.0,,3.0,2.0,,,,,,
16,"Barnard, Paul",11,9,4,15,1,,,,1.0,2.0,1.0,1.0,,2.0,1.0,2.0,11.0,1.0,2.0,5.0,,,
22,"Barnes, John",12,3,5,17,,1.0,18.0,,3.0,3.0,5.0,,3.0,,,7.0,8.0,,,5.0,2.0,,
23,"Bolton, Mark",4,3,4,8,1,,,2.0,2.0,,1.0,1.0,,1.0,,3.0,6.0,,,1.0,,,
33,"Caracella, Blake",14,4,11,25,3,,,,,6.0,3.0,2.0,2.0,,2.0,8.0,13.0,,1.0,4.0,,,
31,"Fletcher, Dustin",13,4,5,18,,,1.0,,9.0,2.0,2.0,2.0,,,,10.0,7.0,1.0,,,,,
15,"Forster-Knight, Robert",4,1,7,11,,,,1.0,,1.0,,1.0,1.0,,,7.0,4.0,1.0,,,,,
11,"Hardwick, Damien",9,3,7,16,1,,,2.0,3.0,1.0,,2.0,1.0,,,7.0,7.0,,,,,,
3,"Henneman, Aaron",8,5,5,13,,,,2.0,,3.0,,3.0,,,,5.0,8.0,,,1.0,,,
5,"Hird, James",14,6,4,18,3,2.0,1.0,1.0,,2.0,3.0,2.0,1.0,4.0,,7.0,10.0,4.0,5.0,,,,
14,"Johnson, Jason",11,3,2,13,,,,1.0,1.0,4.0,1.0,3.0,1.0,3.0,,6.0,7.0,,,1.0,,,
1,"Johnson, Mark",19,6,4,23,,,,2.0,1.0,7.0,3.0,1.0,3.0,1.0,,10.0,14.0,1.0,,1.0,,,
13,"Long, Michael",8,2,6,14,,,,1.0,,5.0,1.0,,,2.0,,3.0,11.0,,,4.0,,,
25,"Lucas, Scott",14,7,6,20,1,1.0,,4.0,2.0,5.0,3.0,2.0,2.0,,,7.0,14.0,1.0,1.0,,,,
4,"McAlister, Daniel",2,1,3,5,,1.0,,,,,1.0,,,1.0,,4.0,2.0,,1.0,1.0,,,
10,"McVeigh, Mark",9,3,3,12,1,,,1.0,3.0,2.0,,1.0,2.0,1.0,,8.0,4.0,1.0,1.0,,,,
2,"Mercuri, Mark",12,3,9,21,2,2.0,,2.0,1.0,3.0,2.0,3.0,,5.0,3.0,12.0,11.0,1.0,2.0,1.0,,,
45,"Peverill, Damien",14,3,6,20,1,,,4.0,1.0,3.0,4.0,1.0,4.0,2.0,,12.0,6.0,,,2.0,,,
9,"Ramanauskas, Adam",18,5,3,21,,,,,8.0,6.0,1.0,2.0,,1.0,,3.0,12.0,1.0,,2.0,,,
7,"Solomon, Dean",7,3,5,12,,,,,2.0,2.0,,,2.0,3.0,,4.0,6.0,1.0,,2.0,,,
21,"Wallis, Dean",,,,,,,,1.0,,,,,,2.0,,,,,,,,,
6,"Wellman, Sean",7,3,1,8,1,,,1.0,1.0,1.0,1.0,,,,,3.0,3.0,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,212,78,103,315,15,12.0,25.0,25.0,39.0,58.0,33.0,27.0,23.0,29.0,6.0,131.0,166.0,13.0,13.0,30.0,2.0,,
Opposition,Opposition,210,72,107,317,6,19.0,29.0,26.0,39.0,57.0,46.0,31.0,29.0,23.0,,143.0,170.0,4.0,5.0,26.0,5.0,,
