Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
9,"Anthony, John",20y 175d,3 (3-0-0 100.00%),5 (1.67),←,
16,"Brown, Nathan",19y 208d,15 (9-0-6 60.00%),3 (0.20),←,
40,"Bryan, Chris",26y 128d,36 (15-1-20 43.06%),19 (0.53),20 (12-0-8 60.00%),10 (0.50)
17,"Burns, Scott",33y 202d,258 (118-1-139 45.93%),149 (0.58),←,
18,"Clarke, Martin",20y 242d,25 (15-0-10 60.00%),7 (0.28),←,
32,"Cloke, Travis",21y 129d,69 (38-0-31 55.07%),78 (1.13),←,
1,"Davis, Leon",27y 25d,153 (75-0-78 49.02%),191 (1.25),←,
4,"Didak, Alan",25y 148d,135 (76-0-59 56.30%),191 (1.41),←,
38,"Goldsack, Tyson",21y 51d,25 (13-0-12 52.00%),1 (0.04),←,
26,"Johnson, Ben",27y 98d,169 (90-0-79 53.25%),50 (0.30),←,
24,"Lockyer, Tarkyn",28y 256d,182 (88-0-94 48.35%),105 (0.58),←,
8,"Lumumba, Heritier",21y 240d,51 (30-0-21 58.82%),3 (0.06),←,
5,"Maxwell, Nick",25y 39d,86 (47-0-39 54.65%),19 (0.22),←,
7,"Medhurst, Paul",26y 214d,131 (69-0-62 52.67%),232 (1.77),32 (19-0-13 59.38%),66 (2.06)
11,"OBree, Shane",29y 119d,207 (104-0-103 50.24%),78 (0.38),188 (95-0-93 50.53%),75 (0.40)
10,"Pendlebury, Scott",20y 187d,46 (26-0-20 56.52%),31 (0.67),←,
39,"Shaw, Heath",22y 228d,68 (38-0-30 55.88%),16 (0.24),←,
22,"Shaw, Rhyce",26y 270d,89 (47-0-42 52.81%),19 (0.21),←,
36,"Swan, Dane",24y 138d,91 (48-0-43 52.75%),48 (0.53),←,
13,"Thomas, Dale",21y 21d,56 (33-0-23 58.93%),49 (0.88),←,
14,"Wakelin, Shane",33y 335d,246 (120-2-124 49.19%),20 (0.08),152 (79-0-73 51.97%),1 (0.01)
19,"Wood, Cameron",21y 130d,27 (9-0-18 33.33%),6 (0.22),11 (6-0-5 54.55%),6 (0.55)
Totals,Totals,24y 279d,2168 (1111-4-1053 51.25%),1320 (0.61),,
C,"Malthouse, Mick",54y 330d,579 (324-4-251 56.30%),,201 (101-0-100 50.25%),
