West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
12,"Allen, Oscar",24y 54d,68 (38-0-30 55.88%),90 (1.32),←,
37,"Barrass, Tom",27y 216d,127 (66-1-60 52.36%),1 (0.01),←,
39,"Clark, Greg",25y 353d,15 (0-0-15 0.00%),2 (0.13),←,
27,"Darling, Jack",30y 333d,266 (150-1-115 56.58%),494 (1.86),←,
14,"Duggan, Liam",26y 152d,145 (77-0-68 53.10%),12 (0.08),←,
42,"Edwards, Harry",22y 223d,29 (7-0-22 24.14%),,←,
16,"Edwards, Luke",21y 89d,17 (4-0-13 23.53%),1 (0.06),←,
29,"Foley, Luke",23y 216d,27 (5-0-22 18.52%),2 (0.07),←,
3,"Gaff, Andrew",30y 330d,261 (147-1-113 56.51%),80 (0.31),←,
7,"Ginbey, Reuben",18y 244d,9 (1-0-8 11.11%),1 (0.11),←,
19,"Hough, Brady",20y 68d,18 (2-0-16 11.11%),,←,
5,"Hunt, Jayden",28y 39d,123 (62-1-60 50.81%),47 (0.38),9 (1-0-8 11.11%),4 (0.44)
40,"Jamieson, Callum",22y 285d,11 (1-0-10 9.09%),,←,
31,"Jones, Jamaine",24y 225d,51 (17-0-34 33.33%),20 (0.39),44 (12-0-32 27.27%),16 (0.36)
11,"Kelly, Tim",28y 290d,111 (52-0-59 46.85%),70 (0.63),63 (22-0-41 34.92%),22 (0.35)
24,"ONeill, Xavier",22y 282d,29 (9-0-20 31.03%),6 (0.21),←,
21,"Petruccelle, Jack",24y 30d,60 (26-0-34 43.33%),53 (0.88),←,
35,"Rotham, Josh",25y 76d,52 (21-0-31 40.38%),2 (0.04),←,
4,"Sheed, Dom",28y 32d,147 (88-1-58 60.20%),65 (0.44),←,
2,"Waterman, Jake",25y 6d,81 (37-0-44 45.68%),78 (0.96),←,
36,"West, Connor",24y 5d,25 (4-0-21 16.00%),7 (0.28),←,
32,"Williams, Bailey",23y 25d,35 (8-0-27 22.86%),11 (0.31),←,
23,"Witherden, Alex",24y 244d,89 (33-0-56 37.08%),7 (0.08),30 (7-0-23 23.33%),2 (0.07)
Totals,Totals,24y 341d,1796 (855-5-936 47.61%),1049 (0.58),,
C,"Simpson, Adam",47y 85d,212 (117-1-94 55.42%),,←,
