Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
27,"Ball, Jason",31y 155d,154 (92-0-62 59.74%),154 (1.00),51 (29-0-22 56.86%),40 (0.78)
21,"Barry, Leo",26y 341d,127 (70-0-57 55.12%),50 (0.39),←,
42,"Bevan, Paul",19y 210d,5 (3-0-2 60.00%),3 (0.60),←,
6,"Bolton, Craig",23y 329d,58 (35-0-23 60.34%),10 (0.17),29 (18-0-11 62.07%),
24,"Bolton, Jude",24y 40d,96 (48-1-47 50.52%),57 (0.59),←,
28,"Crouch, Jared",26y 50d,137 (70-1-66 51.46%),30 (0.22),←,
2,"Davis, Nick",24y 25d,97 (45-0-52 46.39%),125 (1.29),26 (15-0-11 57.69%),40 (1.54)
15,"Doyle, Stephen",22y 286d,23 (13-1-9 58.70%),14 (0.61),←,
12,"Fosdike, Nic",24y 58d,97 (49-1-47 51.03%),44 (0.45),←,
37,"Goodes, Adam",24y 107d,116 (58-1-57 50.43%),138 (1.19),←,
1,"Hall, Barry",27y 76d,134 (58-2-74 44.03%),279 (2.08),46 (24-1-21 53.26%),135 (2.93)
18,"James, Heath",24y 48d,12 (7-0-5 58.33%),,←,
17,"Kennelly, Tadhg",22y 298d,56 (32-0-24 57.14%),20 (0.36),←,
31,"Kirk, Brett",27y 182d,78 (40-1-37 51.92%),39 (0.50),←,
4,"Mathews, Ben",25y 147d,115 (59-1-55 51.74%),19 (0.17),←,
11,"Maxfield, Stuart",32y 15d,265 (132-3-130 50.38%),145 (0.55),176 (97-2-77 55.68%),80 (0.45)
3,"McVeigh, Jarrad",19y 17d,5 (3-0-2 60.00%),2 (0.40),←,
5,"OKeefe, Ryan",23y 91d,48 (26-0-22 54.17%),41 (0.85),←,
30,"Roberts-Thomson, Lewis",20y 229d,20 (12-0-8 60.00%),5 (0.25),←,
22,"Saddington, Jason",24y 184d,130 (66-1-63 51.15%),37 (0.28),←,
13,"Schneider, Adam",19y 348d,28 (18-0-10 64.29%),36 (1.29),←,
10,"Williams, Paul",31y 21d,259 (117-3-139 45.75%),292 (1.13),70 (36-1-33 52.14%),69 (0.99)
Totals,Totals,24y 281d,2060 (1053-16-991 51.12%),1540 (0.75),,
C,"Roos, Paul",40y 302d,39 (24-0-15 61.54%),,←,
