Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Abraham, Winston",7,3.0,4.0,11,1.0,1.0,,,,4.0,5.0,,,,,3,8,,,1.0,,,
33,"Allison, Brett",4,2.0,3.0,7,,,,1.0,1.0,1.0,,1.0,,,,4,2,1.0,,1.0,,,
11,"Archer, Glenn",10,3.0,2.0,12,1.0,,,2.0,1.0,1.0,2.0,1.0,,1.0,,8,4,2.0,,1.0,,,
26,"Bell, Peter",14,2.0,7.0,21,1.0,2.0,,1.0,,4.0,5.0,1.0,,2.0,,9,10,,,3.0,1.0,,
12,"Blakey, John",10,4.0,5.0,15,,,,1.0,,1.0,1.0,1.0,2.0,2.0,,8,6,2.0,,1.0,,,
16,"Capuano, Mathew",9,3.0,4.0,13,,,27.0,,,1.0,9.0,,4.0,2.0,,12,3,1.0,,1.0,,,
18,"Carey, Wayne",10,6.0,7.0,17,3.0,,1.0,3.0,1.0,3.0,,4.0,1.0,2.0,,11,6,5.0,3.0,2.0,2.0,,
23,"Clayton, Shane",8,6.0,1.0,9,1.0,,,2.0,,2.0,1.0,3.0,,,,5,4,3.0,1.0,2.0,,,
6,"Grant, Shannon",13,5.0,8.0,21,3.0,,,2.0,2.0,8.0,2.0,,1.0,1.0,,8,13,2.0,,1.0,1.0,,
29,"Harvey, Brent",12,1.0,2.0,14,3.0,,,4.0,,4.0,2.0,1.0,1.0,,,7,7,,1.0,,,,
34,"King, David",21,5.0,5.0,26,2.0,1.0,,3.0,2.0,9.0,5.0,,,1.0,,7,13,,1.0,2.0,6.0,,
35,"Longmire, John",3,,2.0,5,,,1.0,,1.0,,2.0,1.0,1.0,,,3,2,,,1.0,,,
4,"Martyn, Mick",4,1.0,,4,,,,2.0,1.0,,,,,,,2,2,,,1.0,1.0,,
5,"McCartney, Jason",9,3.0,4.0,13,,,1.0,,3.0,,1.0,3.0,,1.0,,7,6,,,1.0,,,
31,"McKernan, Corey",18,12.0,6.0,24,3.0,4.0,3.0,,1.0,5.0,1.0,3.0,3.0,1.0,,16,7,7.0,6.0,1.0,1.0,,
44,"Motlop, Shannon",2,1.0,3.0,5,,,,,,2.0,,,,,,4,1,,,1.0,,,
28,"Pickett, Byron",16,2.0,2.0,18,,,,3.0,8.0,2.0,1.0,2.0,,,,6,9,2.0,,4.0,2.0,,
13,"Pike, Martin",8,1.0,5.0,13,,,,,1.0,,1.0,,,1.0,,7,5,,,2.0,,,
24,"Sholl, Craig",11,5.0,3.0,14,1.0,,,1.0,,6.0,1.0,2.0,,,,3,11,,1.0,,,,
7,"Simpson, Adam",22,6.0,7.0,29,,1.0,1.0,3.0,1.0,9.0,6.0,2.0,1.0,2.0,,13,12,2.0,,2.0,,,
10,"Stevens, Anthony",8,2.0,1.0,9,,,,3.0,1.0,2.0,1.0,1.0,,1.0,,3,6,1.0,,,,,
30,"Welsh, Scott",6,3.0,2.0,8,,,,,5.0,,,,1.0,,,2,4,,,2.0,,,
Totals,Totals,225,76.0,83.0,308,19.0,9.0,34.0,31.0,29.0,64.0,46.0,26.0,15.0,17.0,,148,141,28.0,13.0,30.0,14.0,,
Opposition,Opposition,183,73.0,123.0,306,11.0,12.0,36.0,18.0,39.0,47.0,39.0,31.0,17.0,15.0,,119,191,11.0,6.0,36.0,15.0,,
