Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
9,"Acres, Blake",26y 198d,106 (45-1-60 42.92%),34 (0.32),31 (16-0-15 51.61%),5 (0.16)
11,"Aish, James",26y 166d,125 (53-0-72 42.40%),24 (0.19),43 (20-0-23 46.51%),1 (0.02)
41,"Banfield, Bailey",24y 56d,44 (19-0-25 43.18%),17 (0.39),←,
8,"Brayshaw, Andrew",22y 166d,82 (35-0-47 42.68%),23 (0.28),←,
17,"Brodie, Will",23y 243d,31 (8-0-23 25.81%),4 (0.13),6 (5-0-1 83.33%),1 (0.17)
6,"Clark, Jordan",21y 189d,38 (26-0-12 68.42%),16 (0.42),6 (5-0-1 83.33%),1 (0.17)
33,"Colyer, Travis",30y 242d,134 (65-1-68 48.88%),82 (0.61),47 (22-0-25 46.81%),28 (0.60)
36,"Cox, Brennan",23y 253d,64 (26-0-38 40.63%),27 (0.42),←,
4,"Darcy, Sean",23y 315d,66 (27-0-39 40.91%),28 (0.42),←,
32,"Frederick, Michael",21y 341d,23 (14-0-9 60.87%),16 (0.70),←,
37,"Lobb, Rory",29y 73d,125 (67-2-56 54.40%),117 (0.94),51 (25-0-26 49.02%),53 (1.04)
2,"Logue, Griffin",24y 10d,48 (19-0-29 39.58%),1 (0.02),←,
16,"Mundy, David",36y 277d,358 (181-1-176 50.70%),156 (0.44),←,
30,"ODriscoll, Nathan",19y 341d,5 (4-0-1 80.00%),4 (0.80),←,
25,"Pearce, Alex",26y 318d,68 (30-0-38 44.12%),3 (0.04),←,
13,"Ryan, Luke",26y 76d,91 (40-0-51 43.96%),3 (0.03),←,
5,"Schultz, Lachie",24y 144d,49 (22-0-27 44.90%),47 (0.96),←,
3,"Serong, Caleb",21y 73d,40 (20-0-20 50.00%),10 (0.25),←,
39,"Switkowski, Sam",25y 154d,38 (18-0-20 47.37%),23 (0.61),←,
20,"Taberner, Matthew",28y 310d,107 (52-0-55 48.60%),153 (1.43),←,
18,"Tucker, Darcy",25y 90d,99 (34-0-65 34.34%),34 (0.34),←,
31,"Walker, Brandon",19y 188d,14 (9-0-5 64.29%),,←,
10,"Walters, Michael",31y 106d,187 (92-1-94 49.47%),294 (1.57),←,
Totals,Totals,25y 141d,1942 (906-6-1030 46.65%),1116 (0.57),,
C,"Longmuir, Justin",41y 92d,43 (20-0-23 46.51%),,←,
