Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21 ↓,"Aleer, Leek",2,,4,6,,,,2.0,1.0,,1.0,5.0,,4.0,,2,3.0,,,5.0,,,76.0
14,"Bedford, Toby",8,1.0,8,16,1.0,1.0,,6.0,,4.0,2.0,4.0,1.0,3.0,,4,12.0,,1.0,2.0,,1.0,85.0
32,"Briggs, Kieren",8,3.0,14,22,,1.0,40.0,9.0,2.0,1.0,10.0,5.0,1.0,1.0,,16,6.0,,1.0,4.0,,,83.0
44,"Buckley, Jack",9,6.0,5,14,,,,3.0,3.0,2.0,,,,,,4,11.0,,,14.0,,,100.0
5,"Cadman, Aaron",3,4.0,5,8,,,,3.0,,2.0,,2.0,,1.0,,2,6.0,,,,1.0,,62.0
17,"Callaghan, Finn",13,3.0,11,24,,1.0,,3.0,,7.0,6.0,2.0,,1.0,,8,16.0,,,,,2.0,83.0
3,"Coniglio, Stephen",16,,12,28,1.0,1.0,,4.0,1.0,6.0,6.0,6.0,1.0,4.0,,7,22.0,,,1.0,,2.0,90.0
13,"Cumming, Isaac",13,8.0,6,19,2.0,,,3.0,1.0,4.0,,2.0,,,,4,16.0,1.0,2.0,3.0,,1.0,82.0
16,"Daniels, Brent",12,5.0,17,29,,3.0,,11.0,,8.0,3.0,6.0,,1.0,,15,14.0,,1.0,1.0,,2.0,85.0
37,"Fonti, Joe",8,2.0,9,17,,,,2.0,1.0,4.0,,1.0,,,,3,13.0,,,1.0,1.0,1.0,74.0
12,"Green, Tom",12,4.0,21,33,1.0,,,5.0,3.0,6.0,6.0,9.0,,3.0,3.0,14,19.0,,,,,,78.0
4,"Greene, Toby",8,2.0,4,12,2.0,1.0,,2.0,,2.0,1.0,1.0,1.0,,,4,7.0,,1.0,1.0,,,86.0
27,"Himmelberg, Harry",10,6.0,12,22,,,,5.0,4.0,2.0,,1.0,,,,5,16.0,1.0,,3.0,,,82.0
23,"Hogan, Jesse",11,9.0,4,15,5.0,,,5.0,,,,2.0,1.0,,2.0,9,6.0,6.0,6.0,1.0,,1.0,90.0
39,"Idun, Connor",13,9.0,11,24,,,,,3.0,,,,,,,6,16.0,,,6.0,,,90.0
2,"Jones, Darcy",9,4.0,9,18,1.0,,,2.0,,4.0,,2.0,,,,7,11.0,,1.0,1.0,,2.0,82.0
31,"McMullin, Toby",2,,4,6,1.0,,,3.0,1.0,,1.0,2.0,2.0,,,3,5.0,,,1.0,,,81.0
20 ↑,"Peatling, James",1,,1,2,,,,,1.0,,1.0,,1.0,,,2,,,,,,,10.0
36,"Perryman, Harry",7,4.0,4,11,,,,1.0,1.0,3.0,,2.0,,,,2,10.0,,,2.0,,,79.0
26,"Riccardi, Jake",2,2.0,6,8,1.0,,5.0,1.0,,,1.0,2.0,,1.0,,4,4.0,1.0,1.0,,,,65.0
28,"Thomas, Harvey",10,5.0,7,17,1.0,,,4.0,,2.0,1.0,4.0,,,,6,12.0,,,3.0,1.0,,68.0
8,"Ward, Callan",16,8.0,14,30,2.0,,,1.0,5.0,1.0,2.0,3.0,2.0,,,12,18.0,,1.0,1.0,,,79.0
6,"Whitfield, Lachie",16,7.0,14,30,,,,2.0,6.0,2.0,2.0,,1.0,,,8,19.0,,,1.0,,,88.0
Totals,Totals,209,92.0,202,411,18.0,8.0,45.0,77.0,33.0,60.0,43.0,61.0,11.0,19.0,5.0,147,262.0,9.0,15.0,51.0,3.0,12.0,
Opposition,Opposition,183,57.0,142,325,16.0,8.0,22.0,60.0,42.0,50.0,46.0,47.0,19.0,11.0,1.0,138,180.0,5.0,8.0,40.0,1.0,12.0,
