Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
14,"Aish, James",23y 134d,69 (25-0-44 36.23%),23 (0.33),37 (17-0-20 45.95%),15 (0.41)
11,"Beams, Dayne",29y 38d,169 (87-2-80 52.07%),168 (0.99),111 (76-2-33 69.37%),119 (1.07)
17,"Brown, Callum",20y 329d,14 (4-0-10 28.57%),3 (0.21),←,
46,"Cox, Mason",28y 8d,45 (24-0-21 53.33%),53 (1.18),←,
25,"Crisp, Jack",25y 171d,111 (52-1-58 47.30%),45 (0.41),93 (45-1-47 48.92%),35 (0.38)
2,"de Goey, Jordan",23y 7d,72 (37-1-34 52.08%),86 (1.19),←,
5,"Elliott, Jamie",26y 213d,90 (51-1-38 57.22%),141 (1.57),←,
4,"Grundy, Brodie",24y 341d,109 (56-1-52 51.83%),36 (0.33),←,
38,"Howe, Jeremy",28y 266d,163 (52-1-110 32.21%),88 (0.54),63 (30-1-32 48.41%),8 (0.13)
8,"Langdon, Tom",24y 286d,81 (41-1-39 51.23%),3 (0.04),←,
37,"Maynard, Brayden",22y 183d,74 (33-1-40 45.27%),14 (0.19),←,
16,"Mayne, Chris",30y 140d,197 (110-1-86 56.09%),203 (1.03),25 (15-0-10 60.00%),7 (0.28)
41,"Mihocek, Brody",26y 46d,17 (11-0-6 64.71%),29 (1.71),←,
30,"Moore, Darcy",23y 56d,55 (20-1-34 37.27%),61 (1.11),←,
10,"Pendlebury, Scott",31y 74d,278 (167-2-109 60.43%),166 (0.60),←,
21,"Phillips, Tom",22y 319d,51 (27-1-23 53.92%),27 (0.53),←,
23,"Roughead, Jordan",28y 139d,139 (63-0-76 45.32%),34 (0.24),1 (0-0-1 0.00%),
22,"Sidebottom, Steele",28y 79d,212 (129-3-80 61.56%),151 (0.71),←,
1,"Stephenson, Jaidyn",20y 66d,27 (17-0-10 62.96%),38 (1.41),←,
24,"Thomas, Josh",27y 172d,68 (42-1-25 62.50%),63 (0.93),←,
7,"Treloar, Adam",26y 13d,140 (49-1-90 35.36%),87 (0.62),61 (29-1-31 48.36%),39 (0.64)
18,"Varcoe, Travis",30y 346d,206 (148-0-58 71.84%),161 (0.78),68 (34-0-34 50.00%),31 (0.46)
Totals,Totals,26y 6d,2387 (1245-19-1123 52.16%),1680 (0.70),,
C,"Buckley, Nathan",46y 239d,163 (87-1-75 53.68%),,←,
