Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
30,"Bayes, Mark",24y 85d,124 (62-1-61 50.40%),105 (0.85),←,
16,"Bolton, David",30y 330d,117 (56-1-60 48.29%),57 (0.49),89 (42-1-46 47.75%),46 (0.52)
7,"Carroll, Dennis",30y 213d,194 (91-1-102 47.16%),102 (0.53),←,
56,"Clarkson, Justin",22y 246d,1 (0-1-0 50.00%),,←,
29,"Cordy, Neil",32y 61d,216 (85-1-130 39.58%),32 (0.15),77 (34-1-42 44.81%),4 (0.05)
4,"Doolan, Ben",18y 149d,6 (2-1-3 41.67%),1 (0.17),←,
47,"Higgins, Leon",22y 346d,64 (24-1-39 38.28%),51 (0.80),←,
31,"Holmes, Darren",20y 278d,3 (0-1-2 16.67%),1 (0.33),←,
14,"Kelly, Paul",21y 315d,19 (4-1-14 23.68%),10 (0.53),←,
37,"Lawson, Jamie",19y 246d,6 (2-1-3 41.67%),1 (0.17),←,
3,"Lewis, Dale",22y 35d,13 (3-1-9 26.92%),14 (1.08),←,
32,"Love, Jason",25y 187d,55 (23-3-29 44.55%),88 (1.60),10 (3-1-6 35.00%),19 (1.90)
34,"Luff, Troy",21y 198d,7 (2-1-4 35.71%),8 (1.14),←,
45,"McKenzie, Warren",26y 312d,78 (44-2-32 57.69%),51 (0.65),11 (3-1-7 31.82%),8 (0.73)
10,"Mitchell, Barry",25y 183d,137 (63-1-73 46.35%),183 (1.34),←,
40,"Nettelbeck, Craig",19y 13d,12 (4-1-7 37.50%),1 (0.08),←,
28,"Page, Glenn",21y 76d,12 (3-1-8 29.17%),3 (0.25),←,
15,"Toohey, Bernard",28y 110d,213 (106-1-106 50.00%),109 (0.51),119 (59-1-59 50.00%),74 (0.62)
48,"Tunbridge, Brad",27y 133d,13 (3-1-9 26.92%),3 (0.23),←,
26,"Wright, Stephen",30y 94d,231 (103-1-127 44.81%),244 (1.06),←,
Totals,Totals,24y 217d,1521 (680-23-818 44.71%),1064 (0.70),,
C,"Kinnear, Col",43y 241d,55 (19-1-35 35.45%),,←,
