Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",25y 206d,158 (87-0-71 55.06%),144 (0.91),←,
17,"Bruce, Josh",29y 10d,143 (61-1-81 43.01%),222 (1.55),30 (19-0-11 63.33%),51 (1.70)
12,"Cordy, Zaine",24y 234d,93 (50-0-43 53.76%),10 (0.11),←,
9,"Crozier, Hayden",27y 176d,132 (65-0-67 49.24%),47 (0.36),63 (34-0-29 53.97%),3 (0.05)
31,"Dale, Bailey",24y 331d,72 (39-0-33 54.17%),66 (0.92),←,
35,"Daniel, Caleb",24y 346d,121 (66-0-55 54.55%),33 (0.27),←,
15,"Duryea, Taylor",30y 55d,148 (103-1-44 69.93%),23 (0.16),30 (21-0-9 70.00%),2 (0.07)
44,"English, Tim",23y 312d,56 (31-0-25 55.36%),29 (0.52),←,
43,"Gardner, Ryan",24y 17d,17 (10-0-7 58.82%),2 (0.12),←,
29,"Hannan, Mitch",27y 101d,56 (32-0-24 57.14%),59 (1.05),6 (4-0-2 66.67%),4 (0.67)
7,"Hunter, Lachie",26y 187d,150 (80-0-70 53.33%),68 (0.45),←,
39,"Johannisen, Jason",28y 222d,155 (78-0-77 50.32%),53 (0.34),←,
42,"Keath, Alex",29y 149d,61 (36-1-24 59.84%),2 (0.03),31 (20-0-11 64.52%),1 (0.03)
21,"Liberatore, Tom",29y 33d,161 (76-0-85 47.20%),58 (0.36),←,
11,"Macrae, Jack",26y 319d,172 (91-0-81 52.91%),39 (0.23),←,
16,"McLean, Toby",25y 138d,92 (49-0-43 53.26%),61 (0.66),←,
33,"Naughton, Aaron",21y 200d,66 (37-0-29 56.06%),78 (1.18),←,
28,"Scott, Anthony",26y 110d,12 (10-0-2 83.33%),8 (0.67),←,
6,"Smith, Bailey",20y 193d,54 (32-0-22 59.26%),22 (0.41),←,
37,"Smith, Roarke",24y 280d,28 (13-0-15 46.43%),7 (0.25),←,
3,"Wallis, Mitch",28y 237d,154 (72-0-82 46.75%),101 (0.66),←,
19,"Weightman, Cody",20y 154d,8 (5-0-3 62.50%),12 (1.50),←,
34,"Williams, Bailey",23y 251d,69 (37-0-32 53.62%),10 (0.14),←,
Totals,Totals,25y 296d,2178 (1160-3-1015 53.26%),1154 (0.53),,
C,"Beveridge, Luke",50y 299d,147 (84-0-63 57.14%),,←,
