Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
37,"Bassett, Adrian",23y 97d,12 (6-0-6 50.00%),4 (0.33),←,
8,"Blackwell, Wayne",29y 290d,107 (61-0-46 57.01%),80 (0.75),←,
21,"Bradley, Craig",26y 236d,105 (67-1-37 64.29%),82 (0.78),←,
5,"Da Rui, Steven",26y 87d,42 (26-1-15 63.10%),5 (0.12),←,
35,"Dean, Peter",25y 99d,97 (65-1-31 67.53%),14 (0.14),←,
3,"Dennis, Richard",23y 320d,50 (36-0-14 72.00%),34 (0.68),←,
2,"Fotia, Dominic",20y 189d,5 (2-0-3 40.00%),1 (0.20),←,
13,"Hanna, Mil",24y 72d,57 (30-1-26 53.51%),18 (0.32),←,
11,"Hawker, Glenn",29y 91d,216 (135-2-79 62.96%),189 (0.88),16 (8-1-7 53.13%),17 (1.06)
25,"Herman, Ian",24y 248d,42 (24-1-17 58.33%),35 (0.83),←,
7,"Johnston, Wayne",32y 179d,203 (138-1-64 68.23%),282 (1.39),←,
28,"Kernahan, David",24y 340d,17 (8-0-9 47.06%),7 (0.41),←,
4,"Kernahan, Stephen",26y 288d,106 (67-1-38 63.68%),283 (2.67),←,
44,"Madden, Justin",29y 16d,194 (123-1-70 63.66%),139 (0.72),149 (93-1-55 62.75%),119 (0.80)
45,"McKenzie, Warren",25y 320d,63 (39-1-23 62.70%),42 (0.67),←,
17,"Naley, Mark",29y 97d,63 (39-1-23 62.70%),72 (1.14),←,
19,"Phillips, Andrew",20y 140d,15 (7-1-7 50.00%),11 (0.73),←,
36,"Rieniets, Tim",24y 63d,7 (5-0-2 71.43%),3 (0.43),←,
18,"Sartori, Peter",25y 235d,36 (23-0-13 63.89%),79 (2.19),←,
1,"Silvagni, Stephen",23y 16d,87 (57-0-30 65.52%),55 (0.63),←,
Totals,Totals,25y 281d,1524 (958-13-553 62.86%),1435 (0.94),,
C,"Jesaulenko, Alex",44y 318d,130 (61-3-66 48.08%),,66 (48-1-17 73.48%),
