Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
23,"Clarkson, Alastair",21,5.0,6.0,27,1.0,,,2.0,,,,,6.0,3.0,,,,,,,,,
33,"Farmer, Jeff",3,2.0,2.0,5,2.0,1.0,,1.0,,,,,,2.0,,,,,,,,,
20,"Febey, Matthew",12,4.0,8.0,20,,,,2.0,,,,,4.0,,,,,,,,,,
32,"Gaspar, Damien",1,,,1,,1.0,,,,,,,,,,,,,,,,,
22,"Hilton, Jeff",5,2.0,4.0,9,,,,2.0,,,,,,,,,,,,,,,
15,"Hopgood, Paul",8,3.0,1.0,9,,,,1.0,,,,,1.0,2.0,,,,,,,,,
27,"Ingerson, Anthony",4,1.0,2.0,6,,,,3.0,,,,,1.0,,,,,,,,,,
34,"Irving, Dean",3,3.0,1.0,4,,1.0,5.0,1.0,,,,,,2.0,,,,,,,,,
7,"Kowal, Darren",8,3.0,1.0,9,,,,,,,,,1.0,1.0,,,,,,,,,
36,"Leoncelli, Andrew",7,6.0,6.0,13,,,,1.0,,,,,1.0,,,,,,,,,,
6,"Lovett, Glenn",13,5.0,10.0,23,,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
9,"Neitz, David",3,2.0,1.0,4,1.0,1.0,,1.0,,,,,2.0,2.0,,,,,,,,,
38,"OBrien, Darren",13,1.0,2.0,15,,,,,,,,,1.0,1.0,,,,,,,,,
4,"Obst, Andrew",10,3.0,1.0,11,,,,,,,,,1.0,1.0,,,,,,,,,
35,"Ormond-Allen, Trent",2,1.0,1.0,3,,,,1.0,,,,,,,,,,,,,,,
10,"Seecamp, Marcus",3,,,3,,,,,,,,,1.0,2.0,,,,,,,,,
29,"Smith, Shaun",10,4.0,3.0,13,,,,1.0,,,,,3.0,,2.0,,,,,,,,
11,"Stynes, Jim",16,4.0,3.0,19,,,17.0,1.0,,,,,9.0,3.0,,,,,,,,,
2,"Tingay, Stephen",11,2.0,4.0,15,,,,1.0,,,,,1.0,2.0,,,,,,,,,
12,"Viney, Todd",5,2.0,8.0,13,,,,,,,,,2.0,2.0,,,,,,,,,
13,"Yze, Adem",2,1.0,,2,,1.0,,1.0,,,,,,,,,,,,,,,
Totals,Totals,160,54.0,64.0,224,4.0,6.0,22.0,21.0,,,,,35.0,24.0,2.0,,,,,,,,
Opposition,Opposition,185,45.0,94.0,279,13.0,10.0,16.0,23.0,,,,,24.0,35.0,4.0,,,,,,,,
