Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Bizzell, Clint",3,1,,3,,,,,3.0,,,1.0,,,,,3.0,,,,,,30.0
25,"Brown, Nathan",18,9,19,37,,2.0,,1.0,3.0,5.0,4.0,,,,2.0,7.0,30.0,,,,,,100.0
32,"Bruce, Cameron",8,6,9,17,2,1.0,,6.0,1.0,4.0,1.0,4.0,,1.0,,8.0,9.0,1.0,1.0,2.0,,,94.0
36,"Davey, Aaron",8,2,1,9,2,2.0,,2.0,,2.0,,,1.0,,,3.0,6.0,,1.0,,,,100.0
30,"Godfrey, Simon",4,2,6,10,,,,6.0,1.0,4.0,3.0,2.0,,1.0,,5.0,5.0,1.0,,6.0,1.0,1.0,56.0
18,"Green, Brad",13,5,10,23,2,1.0,,2.0,4.0,3.0,,1.0,,,,5.0,17.0,,1.0,4.0,,,88.0
1,"Heffernan, Chris",14,3,9,23,,,,,3.0,3.0,2.0,3.0,1.0,2.0,,8.0,15.0,,,3.0,2.0,,100.0
4,"Holland, Ben",4,3,4,8,,1.0,1.0,1.0,,2.0,3.0,2.0,1.0,,,5.0,3.0,,2.0,1.0,,1.0,57.0
16,"Johnstone, Travis",16,4,1,17,1,2.0,,,4.0,3.0,2.0,1.0,1.0,,,4.0,11.0,,1.0,,2.0,1.0,67.0
23,"McDonald, James",10,4,10,20,,,,1.0,1.0,4.0,5.0,2.0,,,,8.0,12.0,,1.0,2.0,2.0,1.0,66.0
7,"Miller, Brad",9,10,12,21,,1.0,,,,3.0,,3.0,1.0,1.0,,11.0,11.0,2.0,1.0,6.0,,2.0,100.0
9,"Neitz, David",9,6,1,10,4,3.0,,,,,,,1.0,,,4.0,5.0,2.0,6.0,1.0,,,100.0
8,"Nicholson, Alistair",2,2,3,5,,,1.0,,,,,,,,,3.0,2.0,1.0,,4.0,,,100.0
27,"Rivers, Jared",5,5,7,12,,,,3.0,4.0,,,3.0,,3.0,,2.0,10.0,,,7.0,,,100.0
24,"Robertson, Russell",7,3,5,12,,2.0,,1.0,,4.0,,,,,,6.0,6.0,,1.0,,,,85.0
12,"Sylvia, Colin",,,1,1,,,,1.0,,,1.0,,,,,1.0,,,,1.0,,,39.0
6,"Thompson, Scott",6,3,9,15,,,2.0,3.0,,4.0,2.0,1.0,1.0,1.0,,6.0,9.0,,,1.0,1.0,1.0,69.0
19,"Vardy, Peter",6,3,5,11,1,,,1.0,,2.0,,1.0,,,,4.0,7.0,1.0,1.0,,1.0,1.0,51.0
31,"Wheatley, Paul",15,7,7,22,,,,4.0,6.0,,1.0,2.0,,,,5.0,17.0,,,8.0,,,100.0
45,"Whelan, Matthew",7,3,7,14,,,,2.0,4.0,1.0,,,,,,6.0,8.0,1.0,,8.0,1.0,,100.0
34,"White, Jeff",12,11,16,28,,,27.0,,2.0,5.0,1.0,,1.0,,3.0,9.0,19.0,3.0,1.0,3.0,,,100.0
13,"Yze, Adem",11,4,4,15,1,1.0,,1.0,1.0,2.0,2.0,3.0,,2.0,,5.0,9.0,1.0,1.0,,,,97.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,187,96,146,333,13,18.0,31.0,35.0,37.0,51.0,27.0,29.0,8.0,11.0,5.0,115.0,214.0,13.0,18.0,57.0,10.0,8.0,
Opposition,Opposition,199,83,101,300,11,12.0,35.0,36.0,37.0,52.0,36.0,28.0,11.0,8.0,1.0,125.0,164.0,13.0,18.0,47.0,20.0,8.0,
