Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Boak, Travis",13,3,16,29,1,1.0,,,2.0,4.0,2.0,1.0,1.0,,2.0,7.0,21.0,,,,,,83.0
5,"Broadbent, Matthew",20,5,6,26,1,,,1.0,7.0,4.0,2.0,2.0,,,,6.0,14.0,,,2.0,3.0,,88.0
11,"Butcher, John",7,6,3,10,,1.0,,1.0,,3.0,,5.0,,1.0,,4.0,5.0,1.0,2.0,1.0,,,79.0
27,"Carlile, Alipate",5,2,5,10,,,,1.0,1.0,,,1.0,,,,2.0,7.0,,,6.0,,,94.0
25,"Cassisi, Domenic",7,3,11,18,,,,5.0,2.0,1.0,5.0,1.0,4.0,1.0,,11.0,8.0,,,,,1.0,78.0
18,"Cornes, Kane",9,4,11,20,,,,3.0,2.0,1.0,1.0,,,,,5.0,15.0,,,,,,93.0
7,"Ebert, Brad",14,2,9,23,,1.0,2.0,7.0,3.0,10.0,4.0,3.0,,2.0,,9.0,14.0,,,1.0,,1.0,86.0
9,"Gray, Robbie",8,2,16,24,,,,2.0,2.0,5.0,7.0,1.0,,,,14.0,10.0,,,3.0,,1.0,70.0
8,"Hartlett, Hamish",14,7,7,21,2,,2.0,6.0,,4.0,2.0,1.0,2.0,,,6.0,17.0,1.0,1.0,1.0,2.0,1.0,80.0
36,"Hombsch, Jack",9,4,6,15,,,,4.0,1.0,4.0,1.0,3.0,1.0,1.0,,5.0,10.0,1.0,,5.0,,,92.0
24,"Impey, Jarman",5,2,3,8,,1.0,,6.0,1.0,2.0,,1.0,,,,2.0,7.0,,1.0,2.0,,,71.0
42,"Jonas, Tom",6,3,8,14,,,,3.0,1.0,,1.0,4.0,,4.0,,6.0,8.0,,,2.0,1.0,,92.0
23,"Lobbe, Matthew",1,1,4,5,,,29.0,6.0,,1.0,1.0,2.0,1.0,2.0,,3.0,3.0,,,1.0,,,91.0
6 ↓,"Monfries, Angus",10,5,4,14,2,2.0,,2.0,,3.0,,,1.0,,,7.0,8.0,1.0,2.0,2.0,,1.0,49.0
29 ↑,"Pittard, Jasper",5,1,4,9,,,,1.0,4.0,,1.0,1.0,1.0,,,3.0,5.0,,,3.0,3.0,,40.0
21,"Polec, Jared",11,3,8,19,,1.0,,3.0,4.0,3.0,3.0,4.0,,3.0,,8.0,13.0,,1.0,2.0,,,91.0
28,"Schulz, Jay",5,2,4,9,3,,,2.0,,2.0,,1.0,,1.0,,2.0,7.0,1.0,2.0,3.0,,,94.0
12,"Trengove, Jackson",6,4,10,16,,,,3.0,2.0,1.0,,,,,,6.0,8.0,,,8.0,,,89.0
39,"Westhoff, Justin",14,10,3,17,1,1.0,4.0,1.0,,5.0,,3.0,,2.0,,4.0,14.0,,,3.0,1.0,1.0,94.0
19,"White, Matt",7,1,9,16,,,,3.0,,3.0,1.0,,2.0,,,5.0,11.0,,,3.0,1.0,1.0,87.0
16,"Wines, Ollie",12,4,14,26,1,1.0,3.0,7.0,2.0,1.0,4.0,2.0,1.0,,,12.0,14.0,,2.0,2.0,,1.0,73.0
20,"Wingard, Chad",8,2,6,14,2,2.0,,4.0,,,,,1.0,,,8.0,5.0,,1.0,1.0,,1.0,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,76,167,363,13,12.0,40.0,71.0,34.0,57.0,35.0,36.0,15.0,17.0,2.0,135.0,224.0,5.0,12.0,51.0,11.0,9.0,
Opposition,Opposition,228,108,191,419,14,13.0,42.0,83.0,40.0,51.0,50.0,44.0,17.0,15.0,4.0,143.0,276.0,9.0,8.0,44.0,13.0,9.0,
