Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Alessio, Steven",8,10,4,12,1,1.0,6.0,,2.0,2.0,2.0,,,,,3.0,9.0,1.0,2.0,,,1.0,37.0
23,"Bolton, Mark",6,5,1,7,3,,1.0,,,1.0,,2.0,1.0,1.0,,3.0,5.0,1.0,3.0,2.0,1.0,1.0,89.0
37,"Bullen, Marcus",12,7,2,14,2,,,2.0,,4.0,1.0,3.0,,1.0,,3.0,11.0,1.0,1.0,,,2.0,100.0
13,"Cupido, Damian",12,4,3,15,1,1.0,,1.0,2.0,4.0,,6.0,1.0,1.0,,4.0,11.0,,1.0,1.0,,,83.0
31,"Fletcher, Dustin",9,1,3,12,,,,2.0,6.0,,1.0,3.0,1.0,2.0,,4.0,6.0,,,4.0,,,100.0
39,"Haynes, Ben",10,4,5,15,,1.0,,1.0,1.0,5.0,1.0,2.0,,1.0,,4.0,11.0,,,,,,65.0
19,"Hille, David",7,4,5,12,1,1.0,24.0,1.0,1.0,2.0,1.0,4.0,3.0,2.0,,6.0,5.0,1.0,1.0,,,,83.0
5,"Hird, James",14,6,7,21,,2.0,,5.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,11.0,11.0,3.0,2.0,1.0,,1.0,84.0
21,"Jacobs, Danny",3,2,2,5,,1.0,,1.0,,,1.0,,,,,3.0,1.0,1.0,1.0,,,1.0,45.0
14,"Johnson, Jason",14,7,11,25,1,,,2.0,,8.0,5.0,4.0,,1.0,,6.0,17.0,,1.0,,,,88.0
1,"Johnson, Mark",12,8,13,25,,1.0,1.0,2.0,1.0,8.0,7.0,1.0,,1.0,,11.0,14.0,,1.0,5.0,1.0,1.0,92.0
18,"Lloyd, Matthew",12,10,2,14,11,1.0,,1.0,,1.0,1.0,,1.0,,3.0,9.0,5.0,7.0,9.0,,,,100.0
25,"Lucas, Scott",23,3,4,27,,,,1.0,7.0,3.0,,4.0,,,,10.0,14.0,1.0,,2.0,,,100.0
28,"McGrath, Cory",9,8,6,15,,1.0,,2.0,1.0,5.0,,,,,,2.0,13.0,,,1.0,3.0,2.0,55.0
33,"McPhee, Adam",13,7,8,21,1,2.0,,7.0,3.0,4.0,2.0,2.0,,,,6.0,16.0,,1.0,1.0,4.0,,100.0
10,"McVeigh, Mark",9,3,2,11,,,,3.0,2.0,2.0,,3.0,,3.0,,3.0,9.0,,,2.0,1.0,1.0,100.0
2,"Mercuri, Mark",8,5,7,15,1,,,1.0,,4.0,1.0,4.0,,1.0,,4.0,11.0,,2.0,1.0,3.0,1.0,60.0
24,"Misiti, Joe",4,1,4,8,,,,1.0,,1.0,2.0,1.0,,1.0,,4.0,4.0,,,1.0,,,45.0
11,"Peverill, Damien",8,7,13,21,,,1.0,,1.0,2.0,3.0,,,,,7.0,13.0,,,4.0,1.0,,100.0
7,"Solomon, Dean",9,6,4,13,,,1.0,4.0,1.0,2.0,2.0,4.0,,3.0,,6.0,7.0,1.0,1.0,3.0,,,75.0
6,"Wellman, Sean",6,4,3,9,,1.0,1.0,3.0,2.0,,,1.0,,1.0,,4.0,5.0,1.0,1.0,3.0,1.0,,100.0
12,"Welsh, Andrew",11,4,11,22,,,,1.0,1.0,4.0,1.0,1.0,,,,8.0,14.0,,,2.0,1.0,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,219,116,120,339,22,15.0,35.0,41.0,35.0,65.0,33.0,49.0,9.0,21.0,5.0,121.0,212.0,18.0,27.0,33.0,16.0,11.0,
Opposition,Opposition,172,82,114,286,12,8.0,24.0,38.0,40.0,48.0,33.0,39.0,21.0,9.0,1.0,107.0,176.0,11.0,10.0,49.0,12.0,6.0,
