Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
45,"Abbott, Ryan",27y 39d,1 (0-0-1 0.00%),2 (2.00),←,
4,"Ablett, Gary",34y 81d,317 (167-2-148 53.00%),396 (1.25),207 (132-2-73 64.25%),272 (1.31)
24,"Bews, Jed",24y 232d,69 (39-2-28 57.97%),6 (0.09),←,
46,"Blicavs, Mark",27y 128d,129 (85-2-42 66.67%),35 (0.27),←,
31,"Cunico, Jordan",22y 88d,15 (10-0-5 66.67%),4 (0.27),←,
35,"Dangerfield, Patrick",28y 120d,220 (125-1-94 57.05%),252 (1.15),66 (44-1-21 67.42%),89 (1.35)
22,"Duncan, Mitch",27y 54d,176 (127-1-48 72.44%),124 (0.70),←,
13,"Fogarty, Lachie",19y 124d,14 (8-0-6 57.14%),5 (0.36),←,
29,"Guthrie, Cameron",25y 349d,137 (89-2-46 65.69%),42 (0.31),←,
26,"Hawkins, Tom",30y 13d,228 (164-2-62 72.37%),487 (2.14),←,
25,"Henderson, Lachie",28y 232d,161 (80-2-79 50.31%),112 (0.70),44 (30-1-13 69.32%),8 (0.18)
38,"Henry, Jack",19y 339d,18 (10-0-8 55.56%),5 (0.28),←,
41,"Jones, Jamaine",19y 308d,7 (5-0-2 71.43%),4 (0.57),←,
11,"Kelly, Tim",24y 8d,19 (11-0-8 57.89%),16 (0.84),←,
8,"Kolodjashnij, Jake",22y 359d,66 (42-2-22 65.15%),,←,
27,"Menegola, Sam",26y 149d,49 (31-1-17 64.29%),42 (0.86),←,
10,"Menzel, Daniel",26y 324d,69 (53-0-16 76.81%),131 (1.90),←,
3,"Parfitt, Brandan",20y 98d,30 (20-0-10 66.67%),17 (0.57),←,
14,"Selwood, Joel",30y 69d,268 (199-1-68 74.44%),152 (0.57),←,
16,"Selwood, Scott",28y 129d,163 (86-1-76 53.07%),42 (0.26),28 (19-0-9 67.86%),5 (0.18)
40,"Thurlow, Jackson",24y 128d,45 (27-1-17 61.11%),10 (0.22),←,
2,"Tuohy, Zach",28y 236d,164 (75-2-87 46.34%),52 (0.32),44 (27-1-16 62.50%),12 (0.27)
Totals,Totals,25y 280d,2365 (1453-22-890 61.44%),1936 (0.82),,
C,"Scott, Chris",42y 92d,186 (129-2-55 69.89%),,←,
