Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",30y 307d,160 (90-1-69 56.56%),242 (1.51),←,
41,"Banfield, Bailey",20y 82d,9 (4-0-5 44.44%),1 (0.11),←,
19,"Blakely, Connor",22y 78d,42 (15-0-27 35.71%),2 (0.05),←,
8,"Brayshaw, Andrew",18y 192d,9 (4-0-5 44.44%),2 (0.22),←,
5,"Cerra, Adam",18y 224d,8 (4-0-4 50.00%),6 (0.75),←,
36,"Cox, Brennan",19y 279d,13 (3-0-10 23.08%),6 (0.46),←,
12,"Crowden, Mitch",19y 21d,8 (4-0-4 50.00%),1 (0.13),←,
7,"Fyfe, Nat",26y 243d,147 (84-1-62 57.48%),128 (0.87),←,
21,"Hamling, Joel",25y 40d,53 (28-0-25 52.83%),,30 (12-0-18 40.00%),
37,"Johnson, Michael",33y 211d,238 (126-1-111 53.15%),65 (0.27),←,
26,"Langdon, Ed",22y 107d,33 (12-0-21 36.36%),19 (0.58),←,
3,"Matera, Brandon",26y 69d,110 (35-1-74 32.27%),133 (1.21),9 (4-0-5 44.44%),9 (1.00)
23,"McCarthy, Cam",23y 48d,49 (23-0-26 46.94%),72 (1.47),28 (11-0-17 39.29%),36 (1.29)
16,"Mundy, David",32y 303d,281 (147-1-133 52.49%),117 (0.42),←,
27,"Neale, Lachie",24y 360d,122 (61-0-61 50.00%),58 (0.48),←,
43,"Nyhuis, Ryan",21y 255d,6 (2-0-4 33.33%),5 (0.83),←,
25,"Pearce, Alex",22y 344d,30 (13-0-17 43.33%),3 (0.10),←,
38,"Ryan, Luke",22y 102d,20 (6-0-14 30.00%),,←,
31,"Sandilands, Aaron",35y 164d,263 (146-0-117 55.51%),98 (0.37),←,
18,"Tucker, Darcy",21y 116d,38 (11-0-27 28.95%),14 (0.37),←,
10,"Walters, Michael",27y 132d,118 (63-1-54 53.81%),211 (1.79),←,
14,"Wilson, Nathan",25y 132d,85 (43-2-40 51.76%),17 (0.20),8 (3-0-5 37.50%),1 (0.13)
Totals,Totals,24y 206d,1842 (924-8-910 50.16%),1200 (0.65),,
C,"Lyon, Ross",51y 192d,271 (159-5-107 59.59%),,150 (83-1-66 55.67%),
