Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
15,"Amon, Karl",24y 335d,66 (36-0-30 54.55%),33 (0.50),←,
10,"Boak, Travis",31y 353d,271 (132-1-138 48.89%),175 (0.65),←,
3,"Burton, Ryan",23y 170d,67 (37-1-29 55.97%),9 (0.13),20 (12-0-8 60.00%),4 (0.20)
18,"Butters, Zak",19y 315d,26 (15-0-11 57.69%),18 (0.69),←,
33,"Byrne-Jones, Darcy",24y 303d,93 (51-0-42 54.84%),6 (0.06),←,
17,"Clurey, Tom",26y 118d,88 (52-0-36 59.09%),,←,
22,"Dixon, Charlie",29y 300d,141 (63-1-77 45.04%),227 (1.61),76 (44-0-32 57.89%),133 (1.75)
21,"Duursma, Xavier",20y 12d,24 (15-0-9 62.50%),14 (0.58),←,
24,"Farrell, Kane",21y 124d,16 (7-0-9 43.75%),20 (1.25),←,
9,"Gray, Robbie",32y 111d,225 (111-0-114 49.33%),322 (1.43),←,
8,"Hartlett, Hamish",29y 340d,171 (83-1-87 48.83%),75 (0.44),←,
5,"Houston, Dan",23y 68d,67 (40-0-27 59.70%),10 (0.15),←,
1,"Jonas, Tom",29y 192d,146 (77-1-68 53.08%),1 (0.01),←,
38,"Ladhams, Peter",22y 187d,6 (3-0-3 50.00%),2 (0.33),←,
4,"Marshall, Todd",21y 285d,27 (21-0-6 77.78%),30 (1.11),←,
32,"Mayes, Sam",26y 60d,102 (28-0-74 27.45%),26 (0.25),1 (1-0-0 100.00%),
12,"McKenzie, Trent",28y 107d,115 (36-0-79 31.30%),22 (0.19),9 (7-0-2 77.78%),
6,"Motlop, Steven",29y 129d,177 (114-2-61 64.97%),199 (1.12),42 (24-0-18 57.14%),24 (0.57)
2,"Powell-Pepper, Sam",22y 193d,64 (39-0-25 60.94%),33 (0.52),←,
20,"Rozee, Connor",20y 179d,29 (17-0-12 58.62%),32 (1.10),←,
39,"Westhoff, Justin",33y 292d,275 (134-1-140 48.91%),310 (1.13),←,
16,"Wines, Ollie",25y 286d,146 (81-0-65 55.48%),64 (0.44),←,
Totals,Totals,25y 302d,2342 (1192-8-1142 50.90%),1628 (0.70),,
C,"Hinkley, Ken",53y 293d,166 (94-0-72 56.63%),,←,
