St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
11,"Anderson, Dean",25y 252d,85 (59-0-26 69.41%),77 (0.91),2 (1-0-1 50.00%),3 (1.50)
16,"Arceri, Mark",28y 167d,90 (43-0-47 47.78%),133 (1.48),3 (2-0-1 66.67%),5 (1.67)
30,"Bingham, Lawrence",23y 317d,14 (8-0-6 57.14%),,11 (7-0-4 63.64%),
21,"Bourke, Darren",23y 16d,3 (2-0-1 66.67%),4 (1.33),←,
18,"Bowey, Brett",23y 314d,69 (32-0-37 46.38%),72 (1.04),←,
3,"Burke, Nathan",23y 63d,123 (55-1-67 45.12%),35 (0.28),←,
8,"Devonport, Craig",23y 73d,59 (30-0-29 50.85%),67 (1.14),←,
10,"Everitt, Peter",18y 342d,3 (2-0-1 66.67%),5 (1.67),←,
36,"Fode, Gordon",21y 248d,29 (10-0-19 34.48%),5 (0.17),←,
2,"Frawley, Danny",29y 214d,190 (66-1-123 35.00%),13 (0.07),←,
27,"Greig, Dean",24y 161d,23 (14-0-9 60.87%),4 (0.17),←,
35,"Harvey, Robert",21y 232d,84 (43-1-40 51.79%),57 (0.68),←,
4,"Lockett, Tony",27y 32d,164 (62-0-102 37.80%),797 (4.86),←,
23,"Loewe, Stewart",24y 322d,143 (60-1-82 42.31%),195 (1.36),←,
5,"McAdam, Gilbert",26y 11d,40 (24-1-15 61.25%),39 (0.98),←,
12,"Morris, Russell",30y 313d,142 (102-2-38 72.54%),75 (0.53),49 (31-1-17 64.29%),23 (0.47)
29,"Peckett, Justin",20y 187d,4 (3-0-1 75.00%),,←,
13,"Ralphsmith, Sean",26y 117d,29 (17-1-11 60.34%),8 (0.28),25 (15-1-9 62.00%),5 (0.20)
31,"Shanahan, Jamie",25y 125d,25 (16-0-9 64.00%),,←,
7,"Winmar, Nicky",27y 197d,123 (55-0-68 44.72%),184 (1.50),←,
Totals,Totals,24y 295d,1442 (703-8-731 48.75%),1770 (1.23),,
C,"Sheldon, Ken",33y 100d,72 (40-1-31 56.25%),,←,
