St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
8,"Acres, Blake",22y 190d,48 (21-0-27 43.75%),23 (0.48),←,
15,"Billings, Jack",22y 240d,68 (26-0-42 38.24%),52 (0.76),←,
22,"Brown, Nathan",29y 119d,156 (88-1-67 56.73%),7 (0.04),26 (12-0-14 46.15%),
2,"Carlisle, Jake",26y 196d,111 (52-0-59 46.85%),60 (0.54),26 (12-0-14 46.15%),6 (0.23)
33,"Coffield, Nick",18y 174d,2 (0-0-2 0.00%),1 (0.50),←,
7,"Dunstan, Luke",23y 76d,71 (28-1-42 40.14%),38 (0.54),←,
14,"Geary, Jarryn",29y 296d,167 (87-1-79 52.40%),26 (0.16),←,
19,"Gilbert, Sam",31y 239d,198 (111-5-82 57.32%),36 (0.18),←,
4,"Gresham, Jade",20y 234d,44 (22-0-22 50.00%),46 (1.05),←,
1,"Hickey, Tom",27y 40d,67 (21-1-45 32.09%),20 (0.30),55 (20-1-34 37.27%),15 (0.27)
21,"Long, Ben",20y 237d,8 (3-0-5 37.50%),2 (0.25),←,
13,"Lonie, Jack",21y 245d,40 (15-0-25 37.50%),28 (0.70),←,
43,"Marshall, Rowan",22y 142d,3 (0-0-3 0.00%),1 (0.33),←,
32,"McCartin, Paddy",21y 361d,26 (8-0-18 30.77%),24 (0.92),←,
16,"Newnes, Jack",25y 50d,117 (43-1-73 37.18%),32 (0.27),←,
17,"Roberton, Dylan",26y 298d,128 (57-0-71 44.53%),20 (0.16),91 (35-0-56 38.46%),15 (0.16)
6,"Ross, Sebastian",24y 343d,85 (32-1-52 38.24%),13 (0.15),←,
5,"Savage, Shane",27y 100d,127 (65-1-61 51.57%),58 (0.46),71 (24-1-46 34.51%),21 (0.30)
35,"Sinclair, Jack",23y 62d,48 (20-0-28 41.67%),31 (0.65),←,
9,"Steele, Jack",22y 123d,40 (18-0-22 45.00%),16 (0.40),23 (10-0-13 43.48%),7 (0.30)
3,"Steven, Jack",28y 18d,158 (62-2-94 39.87%),97 (0.61),←,
31,"White, Brandon",21y 92d,6 (2-0-4 33.33%),1 (0.17),←,
Totals,Totals,24y 160d,1718 (781-14-923 45.46%),632 (0.37),,
C,"Richardson, Alan",52y 333d,93 (34-1-58 37.10%),,92 (34-1-57 37.50%),
