Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Ballantyne, Hayden",13.0,4.0,4.0,17.0,1.0,3.0,,2.0,,4.0,1.0,5.0,2.0,2.0,,10.0,7.0,1.0,2.0,2.0,,2.0,79.0
21,"Barlow, Michael",13.0,4.0,9.0,22.0,,,2.0,6.0,3.0,3.0,7.0,3.0,1.0,2.0,,12.0,11.0,,,3.0,,,76.0
26,"Bradley, Kepler",6.0,2.0,3.0,9.0,,1.0,8.0,3.0,1.0,2.0,1.0,1.0,,,,4.0,4.0,,,2.0,,,78.0
15,"Crowley, Ryan",4.0,,2.0,6.0,,,,2.0,,,2.0,6.0,2.0,5.0,,4.0,1.0,,,,,,86.0
3,"Dawson, Zac",1.0,,4.0,5.0,,,,2.0,2.0,,,1.0,1.0,,,3.0,2.0,,,7.0,,,100.0
9,"de Boer, Matt",8.0,3.0,8.0,16.0,,,,10.0,,1.0,4.0,1.0,,,,10.0,6.0,1.0,,1.0,,,83.0
41,"Duffield, Paul",15.0,7.0,2.0,17.0,1.0,1.0,,3.0,5.0,3.0,2.0,2.0,,1.0,,5.0,9.0,,1.0,4.0,,,100.0
7,"Fyfe, Nat",21.0,4.0,6.0,27.0,2.0,,2.0,3.0,,8.0,6.0,5.0,1.0,2.0,2.0,14.0,13.0,1.0,2.0,2.0,,1.0,84.0
12,"Griffin, Jonathon",12.0,,2.0,14.0,,,32.0,5.0,1.0,5.0,3.0,3.0,1.0,,,8.0,5.0,,,6.0,,,84.0
32,"Hill, Stephen",6.0,,9.0,15.0,,,,5.0,1.0,4.0,7.0,3.0,1.0,1.0,,12.0,3.0,,,1.0,,,81.0
37,"Johnson, Michael",16.0,7.0,2.0,18.0,,,,2.0,5.0,2.0,,,3.0,,,8.0,9.0,,,5.0,,,100.0
23,"Mayne, Chris",9.0,4.0,7.0,16.0,3.0,2.0,,3.0,,,2.0,1.0,1.0,1.0,,9.0,7.0,1.0,2.0,,,,82.0
18 ↓,"McPharlin, Luke",,,,,,,,,,,,,,,,,,,,,,,5.0
16,"Mundy, David",11.0,3.0,8.0,19.0,,,,7.0,2.0,4.0,9.0,1.0,2.0,,,13.0,6.0,,,2.0,,,81.0
13,"Mzungu, Tendai",10.0,5.0,3.0,13.0,,,,4.0,3.0,1.0,2.0,1.0,1.0,1.0,,5.0,6.0,1.0,,1.0,,,86.0
29,"Pavlich, Matthew",6.0,2.0,4.0,10.0,,,,4.0,,,,2.0,1.0,,,4.0,6.0,,,,,1.0,78.0
46,"Pearce, Clancee",13.0,6.0,7.0,20.0,,1.0,,4.0,2.0,3.0,,1.0,2.0,,,8.0,12.0,,,4.0,,,100.0
6,"Pearce, Danyle",17.0,3.0,4.0,21.0,,2.0,,4.0,2.0,7.0,6.0,2.0,3.0,,,12.0,9.0,1.0,1.0,,,1.0,76.0
34,"Spurr, Lee",12.0,3.0,3.0,15.0,,1.0,,3.0,5.0,2.0,1.0,3.0,3.0,1.0,,9.0,6.0,1.0,,3.0,,,100.0
8,"Suban, Nick",6.0,1.0,4.0,10.0,,,,4.0,1.0,4.0,1.0,3.0,,1.0,,5.0,6.0,,,1.0,,1.0,83.0
33 ↑,"Sutcliffe, Cam",9.0,3.0,4.0,13.0,,,,5.0,1.0,1.0,3.0,1.0,,,,9.0,4.0,,,,,,76.0
10,"Walters, Michael",10.0,5.0,5.0,15.0,2.0,3.0,,7.0,,5.0,3.0,1.0,1.0,1.0,,9.0,5.0,1.0,3.0,2.0,,1.0,82.0
Totals,Totals,218.0,66.0,100.0,318.0,9.0,14.0,44.0,88.0,34.0,59.0,60.0,46.0,26.0,18.0,2.0,173.0,137.0,8.0,11.0,46.0,,7.0,
Opposition,Opposition,208.0,55.0,139.0,347.0,10.0,12.0,59.0,85.0,45.0,46.0,37.0,64.0,19.0,26.0,4.0,182.0,153.0,9.0,6.0,49.0,9.0,6.0,
