North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
3,"Anderson, Jed",22y 53d,11 (8-0-3 72.73%),4 (0.36),1 (1-0-0 100.00%),
18,"Atley, Shaun",23y 195d,110 (62-0-48 56.36%),15 (0.14),←,
50,"Brown, Ben",23y 127d,34 (25-0-9 73.53%),52 (1.53),←,
10,"Cunnington, Ben",24y 270d,124 (69-0-55 55.65%),54 (0.44),←,
15,"Dal Santo, Nick",32y 33d,301 (173-5-123 58.31%),151 (0.50),41 (28-0-13 68.29%),11 (0.27)
11,"Firrito, Michael",32y 120d,254 (130-2-122 51.57%),29 (0.11),←,
27,"Garner, Taylor",22y 78d,14 (10-0-4 71.43%),8 (0.57),←,
43,"Gibson, Sam",29y 304d,86 (52-0-34 60.47%),33 (0.38),←,
22,"Goldstein, Todd",27y 269d,150 (82-1-67 55.00%),71 (0.47),←,
29,"Harvey, Brent",37y 317d,410 (224-3-183 55.00%),485 (1.18),←,
4,"Higgins, Shaun",28y 22d,154 (74-1-79 48.38%),168 (1.09),25 (16-0-9 64.00%),40 (1.60)
34,"Macmillan, Jamie",24y 185d,82 (46-0-36 56.10%),33 (0.40),←,
21,"McDonald, Luke",21y 46d,38 (24-0-14 63.16%),1 (0.03),←,
20,"Petrie, Drew",33y 163d,294 (148-3-143 50.85%),403 (1.37),←,
9,"Swallow, Andrew",28y 298d,187 (96-1-90 51.60%),76 (0.41),←,
25,"Tarrant, Robbie",26y 336d,62 (33-0-29 53.23%),41 (0.66),←,
12,"Thomas, Lindsay",28y 27d,175 (88-2-85 50.86%),284 (1.62),←,
16,"Thompson, Scott",29y 322d,161 (80-2-79 50.31%),6 (0.04),←,
30,"Waite, Jarrad",33y 51d,208 (82-4-122 40.38%),297 (1.43),24 (16-0-8 66.67%),45 (1.88)
8,"Wells, Daniel",31y 52d,225 (116-2-107 52.00%),145 (0.64),←,
19,"Wright, Sam",25y 255d,109 (60-0-49 55.05%),56 (0.51),←,
7,"Ziebell, Jack",25y 27d,125 (64-0-61 51.20%),72 (0.58),←,
Totals,Totals,27y 294d,3314 (1746-26-1542 52.69%),2484 (0.75),,
C,"Scott, Brad",39y 328d,136 (75-0-61 55.15%),,←,
