Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",27y 319d,198 (87-0-111 43.94%),148 (0.75),←,
16,"Bowden, Patrick",24y 275d,56 (11-1-44 20.54%),62 (1.11),6 (3-0-3 50.00%),7 (1.17)
24,"Coughlan, Mark",24y 16d,77 (28-0-49 36.36%),34 (0.44),←,
3,"Deledio, Brett",19y 18d,28 (13-0-15 46.43%),16 (0.57),←,
41,"Foley, Nathan",20y 240d,11 (4-0-7 36.36%),2 (0.18),←,
20,"Hall, Ray",25y 191d,90 (36-0-54 40.00%),28 (0.31),←,
33,"Hartigan, Brent",21y 29d,32 (11-0-21 34.38%),3 (0.09),←,
34,"Hughes, Cleve",19y 111d,2 (2-0-0 100.00%),2 (1.00),←,
31,"Hyde, Chris",23y 270d,53 (13-0-40 24.53%),11 (0.21),←,
39,"Kellaway, Andrew",30y 164d,163 (73-0-90 44.79%),27 (0.17),←,
27,"Krakouer, Andrew",23y 91d,80 (25-0-55 31.25%),80 (1.00),←,
1,"Newman, Chris",23y 353d,82 (27-0-55 32.93%),9 (0.11),←,
29,"Oakley-Nicholls, Jarrad",18y 86d,1 (1-0-0 100.00%),,←,
15,"Pettifer, Kayne",24y 104d,65 (27-0-38 41.54%),63 (0.97),←,
14,"Polo, Dean",19y 274d,1 (1-0-0 100.00%),3 (3.00),←,
4,"Raines, Andrew",20y 59d,13 (6-0-7 46.15%),,←,
12,"Richardson, Matthew",31y 48d,222 (97-0-125 43.69%),659 (2.97),←,
5,"Simmonds, Troy",27y 297d,132 (65-0-67 49.24%),90 (0.68),28 (13-0-15 46.43%),24 (0.86)
10,"Stafford, Greg",31y 252d,194 (87-1-106 45.10%),129 (0.66),64 (25-0-39 39.06%),71 (1.11)
30,"Tambling, Richard",19y 236d,17 (10-0-7 58.82%),11 (0.65),←,
32,"Tivendale, Greg",27y 17d,150 (61-0-89 40.67%),102 (0.68),←,
21,"Tuck, Shane",24y 133d,31 (13-0-18 41.94%),15 (0.48),←,
Totals,Totals,23y 362d,1698 (698-2-998 41.11%),1494 (0.88),,
C,"Wallace, Terry",47y 144d,176 (92-2-82 52.84%),,28 (13-0-15 46.43%),
