Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Bateman, Chance",11,4,11,22,,,,3.0,3.0,5.0,,1.0,1.0,,,4.0,18.0,,,1.0,,,80.0
14,"Birchall, Grant",9,3,11,20,,,,5.0,1.0,,1.0,1.0,1.0,,,6.0,14.0,,,2.0,,,66.0
30,"Brown, Campbell",9,3,4,13,,,,2.0,5.0,,1.0,1.0,1.0,1.0,,4.0,8.0,1.0,,3.0,2.0,,98.0
39,"Campbell, Robert",1,4,11,12,,,,,2.0,,,,,,,7.0,6.0,2.0,,8.0,,,94.0
16,"Dowler, Beau",4,2,3,7,1,,,3.0,,,,1.0,,,,3.0,4.0,1.0,1.0,1.0,,,66.0
23,"Franklin, Lance",6,3,13,19,,,,1.0,1.0,2.0,,2.0,1.0,1.0,,5.0,14.0,1.0,,1.0,1.0,,96.0
27,"Gilham, Stephen",7,5,8,15,,,,4.0,1.0,,1.0,1.0,1.0,1.0,,4.0,11.0,,,3.0,,,74.0
15,"Hodge, Luke",9,4,15,24,,,,2.0,1.0,,5.0,5.0,2.0,3.0,,10.0,12.0,1.0,,2.0,,,81.0
32,"Kennedy, Josh",10,3,16,26,,1.0,,4.0,,3.0,5.0,1.0,,,,14.0,11.0,,,1.0,,,88.0
3,"Lewis, Jordan",17,5,12,29,1,,,5.0,2.0,9.0,4.0,6.0,3.0,2.0,,8.0,21.0,1.0,1.0,2.0,,,87.0
21,"McGlynn, Ben",15,9,6,21,2,1.0,,5.0,1.0,5.0,1.0,4.0,4.0,2.0,,7.0,15.0,1.0,2.0,1.0,1.0,,88.0
5,"Mitchell, Sam",14,5,17,31,,,,1.0,3.0,2.0,3.0,3.0,1.0,2.0,,11.0,19.0,,,1.0,,,95.0
29,"Murphy, Tom",9,6,8,17,,,,4.0,2.0,1.0,2.0,3.0,2.0,2.0,,5.0,12.0,,,3.0,,,87.0
7,"Osborne, Michael",10,5,11,21,,1.0,,7.0,1.0,3.0,1.0,1.0,2.0,1.0,,3.0,18.0,,1.0,2.0,,1.0,81.0
34,"Renouf, Brent",4,5,3,7,1,,11.0,3.0,,3.0,1.0,2.0,1.0,2.0,,3.0,4.0,2.0,,1.0,,,50.0
33,"Rioli, Cyril",7,6,8,15,1,1.0,,2.0,,5.0,1.0,1.0,,1.0,,4.0,12.0,,1.0,1.0,2.0,,87.0
2,"Roughead, Jarryd",3,4,14,17,1,,2.0,1.0,,1.0,1.0,3.0,,1.0,,8.0,9.0,,1.0,1.0,,,90.0
25,"Schoenmakers, Ryan",3,1,7,10,,,,1.0,,1.0,,4.0,,3.0,,3.0,6.0,,,,,,87.0
26,"Shiels, Liam",8,4,6,14,,,1.0,5.0,1.0,1.0,2.0,1.0,,,,6.0,8.0,,1.0,1.0,,,71.0
13,"Taylor, Simon",3,4,3,6,,1.0,36.0,3.0,,,,2.0,,2.0,,2.0,4.0,1.0,1.0,6.0,,,72.0
22,"Tuck, Travis",6,6,19,25,,,2.0,4.0,1.0,,3.0,4.0,2.0,2.0,,7.0,19.0,,,1.0,,,90.0
37,"Whitecross, Brendan",4,4,8,12,,,,3.0,2.0,2.0,,2.0,1.0,1.0,,2.0,9.0,,,2.0,,1.0,73.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,169,95,214,383,7,7.0,52.0,68.0,27.0,43.0,32.0,49.0,23.0,27.0,,126.0,254.0,11.0,9.0,44.0,6.0,2.0,
Opposition,Opposition,215,99,126,341,10,14.0,41.0,115.0,36.0,42.0,32.0,56.0,27.0,23.0,6.0,129.0,207.0,11.0,9.0,46.0,8.0,4.0,
