Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
17,"Chick, Daniel",6,3.0,8,14,2.0,1.0,,4.0,,,,,,,,,,,,,,,
23,"Crawford, Justin",9,4.0,3,12,2.0,1.0,,,,,,,1.0,2.0,,,,,,,,,
9,"Crawford, Shane",4,2.0,2,6,1.0,,,,,,,,,,,,,,,,,,
32,"Dixon, Ben",2,1.0,1,3,,,,,,,,,,,,,,,,,,,
34,"Graham, Mark",9,3.0,4,13,,1.0,,1.0,,,,,3.0,,,,,,,,,,
5,"Harford, Daniel",10,2.0,11,21,,,,3.0,,,,,,,,,,,,,,,
26,"Hay, Jonathan",1,,1,2,,,,1.0,,,,,1.0,,,,,,,,,,
14,"Krummel, Brendan",3,5.0,10,13,,,,3.0,,,,,1.0,1.0,,,,,,,,,
24,"Langford, Chris",8,3.0,1,9,,,,2.0,,,,,3.0,,,,,,,,,,
12,"Lawrence, Stephen",5,1.0,7,12,,,3.0,1.0,,,,,4.0,2.0,,,,,,,,,
37,"Lekkas, Angelo",5,,2,7,,,,4.0,,,,,2.0,1.0,,,,,,,,,
15,"Lord, Aaron",13,5.0,10,23,,,,,,,,,,1.0,,,,,,,,,
44,"Platten, John",14,5.0,8,22,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,
18,"Pritchard, Darrin",12,1.0,3,15,,,,,,,,,,1.0,,,,,,,,,
20,"Rawlings, Jade",4,3.0,1,5,2.0,2.0,,,,,,,,,,,,,,,,,
10,"Robran, Jonathon",12,5.0,7,19,,1.0,,1.0,,,,,3.0,,,,,,,,,,
4,"Salmon, Paul",10,7.0,7,17,1.0,,15.0,4.0,,,,,,2.0,,,,,,,,,
28,"Scott, Brad",21,6.0,5,26,,,,2.0,,,,,2.0,2.0,,,,,,,,,
21,"Stevenson, Shayne",8,4.0,3,11,1.0,,,4.0,,,,,,,,,,,,,,,
6,"Taylor, Richard",15,3.0,6,21,,,,2.0,,,,,,2.0,,,,,,,,,
30,"Woods, Tony",9,3.0,11,20,,,,1.0,,,,,,2.0,,,,,,,,,
Totals,Totals,180,66.0,111,291,10.0,6.0,18.0,34.0,,,,,21.0,17.0,,,,,,,,,
Opposition,Opposition,196,92.0,92,288,13.0,9.0,15.0,34.0,,,,,17.0,21.0,6.0,,,,,,,,
