North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Allison, Brett",5,,3,8,1,,,1.0,,,,,,1.0,,,,,,,,,
5,"Anderson, Stuart",7,1,4,11,,,,,,,,,,1.0,,,,,,,,,
11,"Archer, Glenn",6,3,5,11,1,,,2.0,,,,,,,,,,,,,,,
26,"Bell, Peter",12,3,12,24,2,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,
12,"Blakey, John",7,3,3,10,,,,1.0,,,,,1.0,,,,,,,,,,
9,"Chandler, Brett",12,4,6,18,,,,2.0,,,,,1.0,1.0,,,,,,,,,
17,"Freeborn, Glenn",5,2,7,12,,1.0,,2.0,,,,,1.0,,,,,,,,,,
34,"King, David",16,4,3,19,,2.0,,,,,,,2.0,,,,,,,,,,
7,"Laidley, Dani",13,7,6,19,,,,1.0,,,,,1.0,,,,,,,,,,
35,"Longmire, John",6,,6,12,,,,1.0,,,,,1.0,3.0,,,,,,,,,
4,"Martyn, Mick",8,4,3,11,,,,1.0,,,,,1.0,,,,,,,,,,
31,"McKernan, Corey",17,12,5,22,2,1.0,8.0,,,,,,2.0,2.0,2.0,,,,,,,,
13,"Pike, Martin",11,2,4,15,,,1.0,1.0,,,,,,,,,,,,,,,
22,"Roberts, Mark",9,3,4,13,3,1.0,,2.0,,,,,1.0,,,,,,,,,,
3,"Rock, Anthony",18,2,7,25,,1.0,,2.0,,,,,2.0,,,,,,,,,,
2,"Schwass, Wayne",5,1,3,8,,,1.0,1.0,,,,,,1.0,,,,,,,,,
8,"Scott, Robert",7,3,5,12,,,,,,,,,1.0,1.0,,,,,,,,,
24,"Sholl, Craig",6,2,3,9,1,,,2.0,,,,,,,,,,,,,,,
37,"Simpson, Adam",6,4,3,9,,,1.0,2.0,,,,,,,,,,,,,,,
10,"Stevens, Anthony",18,5,5,23,2,,,,,,,,,,,,,,,,,,
36,"Stevens, Mark",1,1,1,2,,,,,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,195,66,98,293,12,8.0,11.0,22.0,,,,,16.0,11.0,2.0,,,,,,,,
Opposition,Opposition,241,104,125,366,18,14.0,18.0,25.0,,,,,11.0,16.0,4.0,,,,,,,,
