Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Biggs, Shane",9,4,13,22,,,,1.0,3.0,3.0,2.0,4.0,1.0,1.0,,6.0,16.0,1.0,,2.0,2.0,,85.0
4,"Bontempelli, Marcus",10,4,17,27,,,1.0,4.0,2.0,4.0,2.0,4.0,2.0,1.0,,7.0,22.0,,,1.0,,,85.0
5,"Boyd, Matthew",16,7,19,35,,,,1.0,7.0,6.0,2.0,2.0,1.0,,1.0,11.0,25.0,,,6.0,,1.0,85.0
17,"Boyd, Tom",4,,7,11,,,5.0,1.0,,3.0,4.0,2.0,3.0,,,8.0,4.0,,,1.0,,,71.0
12,"Cordy, Zaine",3,3,6,9,,,,1.0,1.0,1.0,,2.0,1.0,1.0,,4.0,5.0,,,2.0,,,68.0
6,"Dahlhaus, Luke",7,4,24,31,1,1.0,,4.0,,2.0,2.0,4.0,,2.0,,9.0,23.0,,,1.0,,,77.0
35,"Daniel, Caleb",10,,13,23,,1.0,,4.0,1.0,2.0,4.0,1.0,1.0,,,9.0,14.0,,,1.0,,,86.0
29,"Dickson, Tory",9,4,4,13,3,,,4.0,,4.0,,,,,,4.0,9.0,,1.0,1.0,4.0,,85.0
20,"Dunkley, Josh",10,4,8,18,,,3.0,13.0,4.0,2.0,2.0,4.0,1.0,,,9.0,9.0,1.0,,,,,82.0
30,"Hamling, Joel",8,6,8,16,,,,,1.0,,,2.0,,2.0,,4.0,9.0,1.0,,6.0,,,89.0
13,"Hrovat, Nathan",9,3,8,17,,,,4.0,,3.0,1.0,4.0,1.0,2.0,,6.0,12.0,,,,,,85.0
7,"Hunter, Lachie",11,2,12,23,,1.0,,3.0,,1.0,2.0,4.0,,2.0,,3.0,19.0,,,,,1.0,92.0
39,"Johannisen, Jason",20,3,7,27,,,,4.0,6.0,1.0,2.0,5.0,1.0,2.0,,8.0,19.0,,,,1.0,1.0,78.0
46,"Jong, Lin",9,6,19,28,,,2.0,4.0,2.0,1.0,4.0,4.0,1.0,,,13.0,15.0,,1.0,2.0,,,86.0
27,"Minson, Will",5,,3,8,,,8.0,3.0,1.0,1.0,2.0,4.0,2.0,4.0,,7.0,4.0,,,3.0,1.0,,69.0
38,"Morris, Dale",5,4,13,18,,,,3.0,3.0,,,,1.0,,,10.0,8.0,3.0,,3.0,,,91.0
42,"Picken, Liam",7,,21,28,,1.0,,4.0,1.0,2.0,4.0,5.0,1.0,3.0,,13.0,14.0,,,1.0,,,86.0
18,"Roberts, Fletcher",6,3,4,10,,,,1.0,1.0,1.0,,2.0,,1.0,,2.0,8.0,2.0,,5.0,,,90.0
14,"Smith, Clay",9,4,6,15,2,1.0,,3.0,1.0,1.0,1.0,2.0,,,,4.0,11.0,,2.0,,,,75.0
25,"Stevens, Koby",9,5,10,19,,2.0,,5.0,1.0,1.0,1.0,3.0,,1.0,,6.0,13.0,1.0,1.0,1.0,1.0,,77.0
1,"Suckling, Matt",10,2,10,20,,,,2.0,3.0,4.0,,1.0,1.0,,,3.0,14.0,,,1.0,3.0,,76.0
34,"Williams, Bailey",6,2,10,16,,,,3.0,2.0,,,1.0,,,,1.0,15.0,,,2.0,,1.0,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,70,242,434,6,13.0,19.0,72.0,40.0,43.0,35.0,60.0,18.0,22.0,1.0,147.0,288.0,9.0,5.0,39.0,12.0,4.0,
Opposition,Opposition,243,133,175,418,10,9.0,44.0,69.0,35.0,51.0,34.0,48.0,22.0,18.0,5.0,125.0,297.0,10.0,13.0,44.0,10.0,7.0,
