North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",23y 31d,29 (12-1-16 43.10%),20 (0.69),←,
4,"Anthony, Liam",23y 240d,23 (7-1-15 32.61%),9 (0.39),←,
18,"Atley, Shaun",18y 236d,6 (1-0-5 16.67%),2 (0.33),←,
10,"Cunnington, Ben",19y 311d,24 (11-0-13 45.83%),3 (0.13),←,
11,"Firrito, Michael",27y 161d,155 (74-2-79 48.39%),26 (0.17),←,
22,"Goldstein, Todd",22y 310d,42 (19-1-22 46.43%),23 (0.55),←,
17,"Grima, Nathan",25y 275d,35 (16-1-18 47.14%),,←,
23,"Harper, Kieran",18y 326d,2 (1-0-1 50.00%),2 (1.00),←,
29,"Harvey, Brent",32y 358d,307 (164-3-140 53.91%),351 (1.14),←,
34,"Macmillan, Jamie",19y 226d,6 (3-0-3 50.00%),1 (0.17),←,
42,"McMahon, Scott",24y 339d,74 (35-1-38 47.97%),25 (0.34),←,
39,"Pedersen, Cameron",24y 51d,2 (0-0-2 0.00%),,←,
20,"Petrie, Drew",28y 204d,183 (84-3-96 46.72%),166 (0.91),←,
30,"Pratt, Daniel",28y 47d,114 (56-1-57 49.56%),10 (0.09),111 (55-1-55 50.00%),9 (0.08)
3,"Rawlings, Brady",29y 331d,229 (112-2-115 49.34%),60 (0.26),←,
46,"Speight, Ben",21y 5d,4 (1-0-3 25.00%),4 (1.00),←,
9,"Swallow, Andrew",23y 339d,90 (38-1-51 42.78%),50 (0.56),←,
12,"Thomas, Lindsay",23y 68d,78 (33-2-43 43.59%),100 (1.28),←,
16,"Thompson, Scott",24y 363d,56 (19-2-35 35.71%),1 (0.02),←,
8,"Wells, Daniel",26y 93d,155 (77-2-76 50.32%),90 (0.58),←,
19,"Wright, Sam",20y 296d,30 (12-0-18 40.00%),31 (1.03),←,
7,"Ziebell, Jack",20y 68d,30 (12-0-18 40.00%),6 (0.20),←,
Totals,Totals,24y 13d,1674 (787-23-864 47.01%),980 (0.59),,
C,"Scott, Brad",35y 4d,28 (12-0-16 42.86%),,←,
