Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Amon, Karl",14,6,5,19,,,,1.0,1.0,,1.0,1.0,,,,3.0,12.0,,,1.0,,,68.0
22,"Breust, Luke",4,,7,11,,1.0,,2.0,,2.0,1.0,2.0,2.0,2.0,,6.0,5.0,,,2.0,1.0,,82.0
18,"Chol, Mabior",8,3,1,9,3,1.0,5.0,4.0,,2.0,2.0,1.0,3.0,1.0,,7.0,3.0,1.0,2.0,3.0,,,83.0
16,"DAmbrosio, Massimo",10,4,6,16,,1.0,,1.0,,3.0,,,1.0,,,5.0,11.0,,1.0,1.0,,,82.0
8,"Frost, Sam",9,7,8,17,,,,2.0,3.0,2.0,,2.0,3.0,,,8.0,9.0,2.0,,3.0,1.0,,100.0
33,"Ginnivan, Jack",9,4,2,11,1,1.0,,6.0,,2.0,,4.0,,1.0,,1.0,9.0,,1.0,,,,85.0
15,"Hardwick, Blake",11,4,1,12,,,,4.0,3.0,,1.0,5.0,2.0,2.0,,3.0,7.0,1.0,,3.0,1.0,,92.0
44 ↓,"Hustwaite, Henry",1,,7,8,,,,6.0,,,1.0,2.0,1.0,1.0,,5.0,4.0,,,,,,46.0
4,"Impey, Jarman",13,4,2,15,,,,3.0,3.0,4.0,2.0,2.0,,1.0,,5.0,10.0,,,1.0,1.0,,83.0
2,"Lewis, Mitch",4,2,3,7,1,,,1.0,,,,1.0,,1.0,,3.0,2.0,1.0,1.0,1.0,,,70.0
31,"Macdonald, Connor",13,8,3,16,1,,,2.0,,3.0,1.0,3.0,1.0,1.0,,4.0,14.0,1.0,2.0,,,,85.0
28,"Mackenzie, Cam",13,4,2,15,2,,,3.0,2.0,3.0,5.0,3.0,,1.0,,8.0,7.0,,,2.0,,,64.0
17,"Meek, Lloyd",4,3,12,16,,1.0,42.0,1.0,,,2.0,4.0,,,,5.0,12.0,,,5.0,,,88.0
13,"Moore, Dylan",9,6,9,18,,,,6.0,,7.0,1.0,4.0,3.0,,,5.0,13.0,,1.0,2.0,1.0,,84.0
1 ↑,"Morrison, Harry",7,2,,7,,,,,2.0,1.0,3.0,2.0,,1.0,,3.0,3.0,1.0,,3.0,,,35.0
11,"Nash, Conor",11,3,13,24,,,,9.0,4.0,4.0,9.0,2.0,,,,14.0,11.0,,,1.0,,,81.0
3,"Newcombe, Jai",12,1,11,23,,,,6.0,1.0,5.0,7.0,3.0,,2.0,,11.0,14.0,1.0,,2.0,,,83.0
14,"Scrimshaw, Jack",12,5,8,20,,,,,4.0,3.0,,7.0,,3.0,,9.0,11.0,,,5.0,,,77.0
6,"Sicily, James",14,8,2,16,,,,2.0,6.0,4.0,,3.0,1.0,3.0,,6.0,11.0,2.0,,8.0,,,98.0
25,"Ward, Josh",9,7,10,19,,1.0,,4.0,,4.0,,1.0,,,,6.0,12.0,,,1.0,1.0,1.0,75.0
34,"Watson, Nick",10,6,6,16,1,1.0,,1.0,,3.0,1.0,2.0,,,,8.0,9.0,,,,1.0,1.0,75.0
23,"Weddle, Josh",5,4,11,16,,,1.0,3.0,3.0,2.0,1.0,2.0,1.0,,,6.0,9.0,1.0,,3.0,,,87.0
5,"Worpel, James",23,5,13,36,1,1.0,,8.0,4.0,9.0,6.0,5.0,3.0,,2.0,14.0,24.0,,,2.0,,3.0,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,225,96,142,367,10,10.0,48.0,75.0,36.0,63.0,44.0,61.0,21.0,20.0,2.0,145.0,222.0,11.0,8.0,49.0,7.0,5.0,
Opposition,Opposition,228,88,145,373,17,4.0,36.0,90.0,53.0,54.0,30.0,77.0,20.0,21.0,4.0,132.0,223.0,11.0,12.0,68.0,3.0,13.0,
