Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
3,"Adams, Taylor",30y 199d,207 (100-2-105 48.79%),77 (0.37),1 (1-0-0 100.00%),1 (1.00)
36,"Amartey, Joel",24y 217d,33 (21-1-11 65.15%),37 (1.12),←,
22,"Blakey, Nick",24y 39d,107 (57-1-49 53.74%),36 (0.34),←,
16,"Campbell, Braeden",22y 62d,53 (31-1-21 59.43%),11 (0.21),←,
7,"Cunningham, Harry",30y 122d,189 (112-1-76 59.52%),51 (0.27),←,
13,"Florent, Oliver",25y 259d,147 (80-1-66 54.76%),43 (0.29),←,
42,"Fox, Robbie",30y 356d,91 (46-1-44 51.10%),13 (0.14),←,
4,"Grundy, Brodie",29y 357d,199 (103-2-94 52.26%),70 (0.35),5 (4-0-1 80.00%),
21,"Gulden, Errol",21y 263d,72 (46-1-25 64.58%),59 (0.82),←,
9,"Hayward, Will",25y 163d,142 (78-1-63 55.28%),166 (1.17),←,
5,"Heeney, Isaac",27y 337d,182 (115-1-66 63.46%),235 (1.29),←,
17,"Jordon, James",23y 108d,70 (52-1-17 75.00%),18 (0.26),5 (4-0-1 80.00%),1 (0.20)
44,"Lloyd, Jake",30y 199d,228 (139-1-88 61.18%),36 (0.16),←,
30,"McCartin, Tom",24y 98d,115 (66-0-49 57.39%),28 (0.24),←,
6,"McDonald, Logan",22y 2d,49 (32-1-16 66.33%),67 (1.37),←,
27,"McInerney, Justin",23y 232d,77 (45-1-31 59.09%),33 (0.43),←,
2,"McLean, Hayden",25y 77d,58 (31-1-26 54.31%),54 (0.93),←,
43,"Melican, Lewis",27y 154d,65 (34-1-30 53.08%),1 (0.02),←,
35,"Mitchell, Caleb",19y 240d,2 (1-0-1 50.00%),,←,
11,"Papley, Tom",27y 268d,169 (99-1-69 58.88%),265 (1.57),←,
34,"Roberts, Matt",20y 250d,12 (9-0-3 75.00%),2 (0.17),←,
8,"Rowbottom, James",23y 200d,98 (53-1-44 54.59%),29 (0.30),←,
1,"Warner, Chad",22y 323d,65 (40-0-25 61.54%),50 (0.77),←,
Totals,Totals,25y 149d,2430 (1390-21-1019 57.20%),1381 (0.57),,
C,"Longmire, John",53y 97d,312 (193-3-116 62.34%),,←,
