Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Atkins, Rory",13,3,5,18,,,,1.0,1.0,4.0,,3.0,,3.0,,5.0,11.0,,,1.0,,2.0,81.0
18,"Betts, Eddie",7,4,8,15,1,1.0,,5.0,1.0,2.0,5.0,1.0,,1.0,,9.0,6.0,1.0,2.0,1.0,1.0,1.0,82.0
16,"Brown, Luke",8,3,7,15,,,,2.0,4.0,1.0,,1.0,1.0,,,3.0,11.0,,,6.0,1.0,,89.0
25,"Cheney, Kyle",9,8,4,13,,,,1.0,1.0,3.0,,2.0,1.0,1.0,,5.0,8.0,1.0,,1.0,,,80.0
5,"Crouch, Matt",14,4,26,40,,,,4.0,3.0,6.0,8.0,7.0,2.0,1.0,3.0,15.0,24.0,,,1.0,1.0,2.0,82.0
39,"Doedee, Tom",4,1,4,8,,,,1.0,1.0,2.0,,2.0,,,,1.0,7.0,,,4.0,,,43.0
7,"Gallucci, Jordan",6,3,3,9,1,,,2.0,,1.0,,5.0,1.0,2.0,,2.0,7.0,,1.0,1.0,,,89.0
6,"Gibbs, Bryce",16,7,5,21,1,,,3.0,,5.0,3.0,3.0,,2.0,,9.0,11.0,,1.0,1.0,,2.0,75.0
1,"Greenwood, Hugh",11,4,6,17,4,3.0,,4.0,,3.0,4.0,,4.0,,2.0,14.0,3.0,3.0,3.0,,,,80.0
24,"Jacobs, Sam",6,,,6,,,33.0,2.0,1.0,3.0,,2.0,1.0,1.0,,2.0,4.0,,,2.0,,,84.0
4,"Jenkins, Josh",13,5,6,19,2,2.0,5.0,,,5.0,,2.0,,,,5.0,11.0,,2.0,,,,93.0
42,"Keath, Alex",10,5,2,12,,,,,7.0,1.0,,1.0,,1.0,,3.0,8.0,2.0,,4.0,,,91.0
8,"Kelly, Jake",12,7,9,21,,,,1.0,3.0,3.0,3.0,5.0,,2.0,,9.0,11.0,3.0,,2.0,,,85.0
3,"Knight, Riley",12,1,5,17,2,,,3.0,1.0,4.0,5.0,3.0,1.0,,,5.0,11.0,,1.0,,,,90.0
29,"Laird, Rory",14,3,15,29,1,1.0,,,3.0,2.0,1.0,1.0,1.0,,1.0,10.0,18.0,,1.0,,,1.0,80.0
27,"Lynch, Tom",13,1,10,23,,3.0,,2.0,,4.0,4.0,3.0,2.0,,,13.0,8.0,1.0,,,,1.0,90.0
41,"McGovern, Mitch",7,5,2,9,,2.0,,3.0,,1.0,,,1.0,,,3.0,6.0,2.0,1.0,1.0,,,84.0
30,"Milera, Wayne",14,7,8,22,,,,1.0,5.0,2.0,,4.0,,1.0,,3.0,18.0,1.0,,2.0,,,85.0
44,"Murphy, Lachlan",,1,4,4,,,,6.0,,,,,,,,1.0,3.0,,,,,,56.0
11,"Seedsman, Paul",11,4,7,18,1,,,,4.0,5.0,2.0,2.0,,,,6.0,12.0,,1.0,3.0,1.0,,89.0
9,"Sloane, Rory",8,2,8,16,,1.0,,7.0,,4.0,4.0,1.0,2.0,,,9.0,7.0,,1.0,2.0,1.0,,82.0
12,"Talia, Daniel",6,5,4,10,,,,2.0,1.0,2.0,,1.0,,1.0,,3.0,7.0,,,3.0,,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,214,83,148,362,13,15.0,38.0,50.0,36.0,63.0,39.0,49.0,17.0,16.0,6.0,135.0,212.0,14.0,14.0,35.0,5.0,9.0,
Opposition,Opposition,211,99,135,346,13,10.0,49.0,51.0,46.0,52.0,41.0,42.0,16.0,17.0,,130.0,211.0,13.0,11.0,58.0,7.0,9.0,
