Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",26y 279d,106 (55-0-51 51.89%),18 (0.17),←,
26,"Bickley, Mark",34y 39d,272 (138-0-134 50.74%),77 (0.28),←,
35,"Biglands, Rhett",26y 8d,75 (42-0-33 56.00%),24 (0.32),←,
10,"Bode, Matthew",24y 75d,73 (37-0-36 50.68%),58 (0.79),44 (26-0-18 59.09%),33 (0.75)
5,"Burns, Ronnie",30y 183d,152 (81-2-69 53.95%),262 (1.72),18 (10-0-8 55.56%),23 (1.28)
24,"Burton, Brett",25y 131d,85 (43-0-42 50.59%),121 (1.42),←,
2,"Carey, Wayne",32y 108d,260 (161-0-99 61.92%),700 (2.69),16 (9-0-7 56.25%),29 (1.81)
4,"Clarke, Matthew",29y 359d,202 (101-2-99 50.50%),29 (0.14),72 (39-0-33 54.17%),10 (0.14)
9,"Edwards, Tyson",27y 37d,174 (92-0-82 52.87%),106 (0.61),←,
36,"Goodwin, Simon",26y 260d,136 (74-0-62 54.41%),75 (0.55),←,
34,"Hart, Ben",29y 65d,270 (140-1-129 52.04%),42 (0.16),←,
18,"Johncock, Graham",20y 326d,48 (29-0-19 60.42%),44 (0.92),←,
3,"Massie, Kris",23y 105d,72 (43-0-29 59.72%),19 (0.26),29 (17-0-12 58.62%),7 (0.24)
16,"McGregor, Ken",22y 226d,74 (37-0-37 50.00%),28 (0.38),←,
23,"McLeod, Andrew",27y 39d,193 (101-0-92 52.33%),209 (1.08),←,
22,"Perrie, Ian",24y 156d,59 (31-0-28 52.54%),58 (0.98),←,
32,"Ricciuto, Mark",28y 96d,240 (119-1-120 49.79%),198 (0.82),←,
12,"Shirley, Robert",23y 95d,36 (17-0-19 47.22%),2 (0.06),←,
7,"Smart, Nigel",34y 114d,272 (139-1-132 51.29%),113 (0.42),←,
20,"Stenglein, Tyson",23y 58d,84 (48-0-36 57.14%),19 (0.23),←,
19,"Stevens, Mark",27y 322d,117 (68-0-49 58.12%),115 (0.98),96 (52-0-44 54.17%),95 (0.99)
15,"Torney, Jason",26y 88d,142 (73-1-68 51.76%),23 (0.16),24 (14-0-10 58.33%),7 (0.29)
Totals,Totals,26y 360d,3142 (1669-8-1465 53.12%),2340 (0.74),,
C,"Ayres, Gary",42y 349d,210 (116-1-93 55.48%),,94 (51-0-43 54.26%),
