West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
16,"Adkins, Damien",23y 183d,39 (18-0-21 46.15%),21 (0.54),17 (9-0-8 52.94%),13 (0.76)
6,"Banfield, Drew",30y 134d,218 (121-3-94 56.19%),69 (0.32),←,
10,"Braun, Michael",26y 108d,129 (59-2-68 46.51%),42 (0.33),←,
26,"Butler, Sam",18y 178d,6 (4-0-2 66.67%),1 (0.17),←,
9,"Cousins, Ben",26y 10d,183 (92-3-88 51.09%),157 (0.86),←,
20,"Cox, Dean",22y 344d,70 (30-1-39 43.57%),23 (0.33),←,
7,"Fletcher, Chad",24y 315d,90 (37-3-50 42.78%),43 (0.48),←,
23,"Glass, Darren",23y 57d,63 (24-2-37 39.68%),3 (0.05),←,
29,"Hansen, Ashley",21y 129d,5 (3-0-2 60.00%),7 (1.40),←,
39,"Hunter, Adam",23y 22d,55 (23-2-30 43.64%),10 (0.18),←,
18,"Jones, Rowan",24y 234d,102 (45-3-54 45.59%),47 (0.46),←,
3,"Judd, Chris",20y 306d,60 (29-2-29 50.00%),65 (1.08),←,
4,"Kerr, Daniel",21y 55d,77 (32-2-43 42.86%),53 (0.69),←,
21,"Lynch, Quinten",21y 168d,25 (11-0-14 44.00%),18 (0.72),←,
33,"Matera, Phillip",28y 226d,152 (70-3-79 47.04%),333 (2.19),←,
2,"McDougall, Andrew",21y 11d,26 (13-0-13 50.00%),29 (1.12),←,
5,"Morrison, Chad",26y 103d,140 (71-1-68 51.07%),84 (0.60),←,
31,"Nicoski, Mark",20y 229d,11 (5-0-6 45.45%),1 (0.09),←,
28,"Sampi, Ashley",20y 171d,39 (17-2-20 46.15%),56 (1.44),←,
14,"Seaby, Mark",20y 70d,9 (5-0-4 55.56%),8 (0.89),←,
44,"Wirrpanda, David",24y 342d,119 (55-3-61 47.48%),59 (0.50),←,
13,"Wooden, Josh",25y 239d,85 (38-0-47 44.71%),14 (0.16),←,
Totals,Totals,23y 165d,1703 (802-32-869 47.09%),1143 (0.67),,
C,"Worsfold, John",35y 289d,61 (30-2-29 50.82%),,←,
