West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Banfield, Drew",17.0,3.0,5.0,22.0,,,,3.0,,,,,2.0,2.0,,,,,,,,,
32,"Blurton, Ashley",4.0,3.0,3.0,7.0,,,,1.0,,,,,,1.0,,,,,,,,,
38,"Braun, Michael",8.0,2.0,7.0,15.0,,,,5.0,,,,,2.0,2.0,,,,,,,,,
18,"Evans, Tony",11.0,2.0,6.0,17.0,,,,4.0,,,,,1.0,3.0,,,,,,,,,
19,"Gardiner, Michael",9.0,6.0,5.0,14.0,3.0,,11.0,,,,,,1.0,4.0,1.0,,,,,,,,
7,"Gehrig, Fraser",9.0,5.0,3.0,12.0,,4.0,,,,,,,,,,,,,,,,,
14,"Grgic, Ilija",7.0,3.0,5.0,12.0,,2.0,4.0,,,,,,1.0,4.0,,,,,,,,,
1,"Heady, Brett",17.0,3.0,8.0,25.0,2.0,2.0,,2.0,,,,,3.0,2.0,,,,,,,,,
27,"Jakovich, Glen",5.0,,4.0,9.0,,,3.0,1.0,,,,,,,,,,,,,,,
2,"Kemp, Dean",20.0,4.0,14.0,34.0,1.0,,,3.0,,,,,3.0,1.0,2.0,,,,,,,,
11,"McIntosh, Ashley",5.0,1.0,1.0,6.0,,,,,,,,,,3.0,,,,,,,,,
17,"McKenna, Guy",12.0,4.0,6.0,18.0,,,1.0,2.0,,,,,3.0,,,,,,,,,,
42,"Morrison, Chad",15.0,4.0,11.0,26.0,,,1.0,1.0,,,,,3.0,2.0,,,,,,,,,
21,"Schofield, Jarrad",14.0,4.0,4.0,18.0,1.0,,,,,,,,1.0,2.0,,,,,,,,,
22,"Stone, Nicholas",10.0,5.0,4.0,14.0,1.0,,,3.0,,,,,1.0,,,,,,,,,,
4,"Sumich, Peter",8.0,4.0,1.0,9.0,3.0,3.0,,,,,,,2.0,1.0,,,,,,,,,
16,"Symmons, Paul",10.0,4.0,7.0,17.0,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
50,"Turnbull, Ryan",7.0,3.0,1.0,8.0,1.0,,12.0,2.0,,,,,,,,,,,,,,,
39,"Waterman, Chris",10.0,3.0,3.0,13.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,
44,"Wirrpanda, David",,,,,,,,1.0,,,,,,1.0,,,,,,,,,
13,"Wooden, Josh",6.0,2.0,1.0,7.0,,,,,,,,,,1.0,,,,,,,,,
Totals,Totals,204.0,65.0,99.0,303.0,12.0,13.0,32.0,30.0,,,,,24.0,31.0,3.0,,,,,,,,
Opposition,Opposition,182.0,39.0,72.0,254.0,9.0,13.0,26.0,24.0,,,,,31.0,24.0,3.0,,,,,,,,
