Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Addison, Dylan",4,2,2,6,1,,,2.0,,,,2.0,,1.0,,1.0,4.0,,1.0,1.0,,,71.0
21,"Akermanis, Jason",8,1,15,23,,1.0,,4.0,2.0,2.0,2.0,1.0,,1.0,,6.0,16.0,,,2.0,,2.0,88.0
5,"Boyd, Matthew",16,6,23,39,1,,,6.0,2.0,3.0,8.0,4.0,1.0,1.0,,14.0,25.0,,,2.0,,,92.0
17,"Cooney, Adam",8,1,15,23,,,,1.0,2.0,4.0,7.0,4.0,,,,12.0,10.0,,,,,,81.0
4,"Cross, Daniel",8,9,18,26,,,2.0,4.0,4.0,2.0,3.0,2.0,,2.0,,8.0,18.0,1.0,1.0,2.0,,,89.0
10,"Eagleton, Nathan",7,4,16,23,1,,,7.0,1.0,4.0,2.0,5.0,1.0,1.0,,9.0,14.0,1.0,,1.0,,1.0,80.0
16,"Griffen, Ryan",12,2,14,26,1,,1.0,3.0,3.0,5.0,4.0,1.0,,,,7.0,18.0,,,1.0,2.0,1.0,86.0
8,"Hahn, Mitch",8,,4,12,2,1.0,,6.0,,3.0,,3.0,1.0,,,6.0,5.0,,,1.0,,1.0,85.0
40,"Harbrow, Jarrod",11,2,8,19,,,,1.0,2.0,2.0,,4.0,1.0,,,5.0,13.0,,,5.0,,,89.0
25,"Hargrave, Ryan",18,9,13,31,,,,2.0,10.0,3.0,1.0,2.0,,,,7.0,19.0,,,1.0,,,92.0
7,"Higgins, Shaun",8,3,9,17,,1.0,,3.0,,2.0,1.0,2.0,,,,5.0,12.0,1.0,,,,,42.0
20,"Hill, Josh",6,4,4,10,,,,2.0,1.0,3.0,,4.0,,2.0,,2.0,8.0,,,1.0,1.0,,85.0
15,"Hudson, Ben",3,1,11,14,,,19.0,2.0,,1.0,2.0,4.0,1.0,2.0,,7.0,8.0,,,1.0,,,72.0
6,"Johnson, Brad",11,8,8,19,,,,4.0,,4.0,1.0,2.0,1.0,1.0,,5.0,15.0,1.0,,1.0,1.0,1.0,91.0
36,"Lake, Brian",13,7,6,19,,,,,2.0,,,4.0,,2.0,,8.0,10.0,3.0,,7.0,,,92.0
27,"Minson, Will",4,2,3,7,,,26.0,4.0,1.0,1.0,1.0,1.0,,1.0,,2.0,5.0,,,2.0,,,76.0
38,"Morris, Dale",4,6,10,14,,1.0,,5.0,2.0,2.0,1.0,2.0,1.0,,,6.0,9.0,2.0,,5.0,,,100.0
2,"Murphy, Robert",5,5,7,12,1,1.0,,1.0,,1.0,,,,,,3.0,9.0,,2.0,,,,54.0
42,"Picken, Liam",7,2,14,21,,,,6.0,,2.0,1.0,2.0,,1.0,,10.0,14.0,1.0,,,,1.0,88.0
14,"Ward, Callan",6,1,6,12,2,,,6.0,1.0,3.0,,4.0,,1.0,,1.0,11.0,,,1.0,1.0,,82.0
28,"Welsh, Scott",4,3,3,7,,1.0,,,,2.0,,1.0,1.0,,,3.0,4.0,,1.0,1.0,,,83.0
12,"Williams, Tom",4,3,4,8,,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,7.0,,,5.0,,,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,175,81,213,388,9,7.0,48.0,70.0,34.0,49.0,34.0,55.0,9.0,17.0,,128.0,254.0,10.0,5.0,40.0,5.0,7.0,
Opposition,Opposition,236,128,225,461,16,10.0,21.0,77.0,39.0,51.0,33.0,40.0,18.0,9.0,6.0,140.0,316.0,8.0,14.0,50.0,15.0,9.0,
