Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",24y 278d,141 (74-0-67 52.48%),124 (0.88),←,
17,"Bruce, Josh",28y 81d,126 (48-1-77 38.49%),183 (1.45),13 (6-0-7 46.15%),12 (0.92)
9,"Crozier, Hayden",26y 248d,119 (56-0-63 47.06%),46 (0.39),50 (25-0-25 50.00%),2 (0.04)
35,"Daniel, Caleb",24y 52d,105 (54-0-51 51.43%),27 (0.26),←,
29,"Dickson, Tory",32y 337d,114 (57-0-57 50.00%),181 (1.59),←,
5,"Dunkley, Josh",23y 232d,74 (39-0-35 52.70%),40 (0.54),←,
44,"English, Tim",23y 18d,43 (21-0-22 48.84%),13 (0.30),←,
43,"Gardner, Ryan",23y 88d,8 (3-0-5 37.50%),2 (0.25),←,
32,"Hayes, Will",25y 84d,10 (5-0-5 50.00%),4 (0.40),←,
7,"Hunter, Lachie",25y 259d,134 (68-0-66 50.75%),59 (0.44),←,
39,"Johannisen, Jason",27y 294d,139 (66-0-73 47.48%),43 (0.31),←,
42,"Keath, Alex",28y 221d,44 (23-1-20 53.41%),2 (0.05),14 (7-0-7 50.00%),1 (0.07)
21,"Liberatore, Tom",28y 104d,144 (63-0-81 43.75%),49 (0.34),←,
11,"Macrae, Jack",26y 25d,155 (78-0-77 50.32%),37 (0.24),←,
16,"McLean, Toby",24y 210d,89 (47-0-42 52.81%),59 (0.66),←,
33,"Naughton, Aaron",20y 272d,49 (24-0-25 48.98%),45 (0.92),←,
20,"Richards, Ed",21y 56d,54 (26-0-28 48.15%),23 (0.43),←,
6,"Smith, Bailey",19y 265d,37 (19-0-18 51.35%),15 (0.41),←,
23,"Vandermeer, Laitham",21y 207d,12 (6-0-6 50.00%),9 (0.75),←,
3,"Wallis, Mitch",27y 309d,147 (67-0-80 45.58%),96 (0.65),←,
34,"Williams, Bailey",22y 323d,55 (26-0-29 47.27%),10 (0.18),←,
10,"Wood, Easton",30y 359d,171 (88-0-83 51.46%),18 (0.11),←,
Totals,Totals,25y 130d,1970 (958-2-1010 48.63%),1085 (0.55),,
C,"Beveridge, Luke",50y 5d,130 (71-0-59 54.62%),,←,
