Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Atkins, Rory",24y 254d,78 (52-1-25 67.31%),39 (0.50),←,
18,"Betts, Eddie",32y 117d,296 (143-3-150 48.82%),565 (1.91),112 (68-0-44 60.71%),275 (2.46)
2,"Crouch, Brad",25y 68d,62 (35-0-27 56.45%),23 (0.37),←,
5,"Crouch, Matt",23y 336d,91 (57-1-33 63.19%),20 (0.22),←,
39,"Doedee, Tom",22y 22d,21 (11-0-10 52.38%),2 (0.10),←,
26,"Douglas, Richard",32y 45d,238 (130-1-107 54.83%),162 (0.68),←,
6,"Gibbs, Bryce",30y 8d,254 (107-2-145 42.52%),150 (0.59),23 (12-0-11 52.17%),13 (0.57)
24,"Jacobs, Sam",30y 347d,197 (110-1-86 56.09%),48 (0.24),180 (103-1-76 57.50%),45 (0.25)
4,"Jenkins, Josh",30y 43d,137 (80-1-56 58.76%),274 (2.00),←,
20,"Jones, Chayce",19y 68d,1 (0-0-1 0.00%),1 (1.00),←,
42,"Keath, Alex",27y 62d,13 (7-1-5 57.69%),,←,
8,"Kelly, Jake",24y 61d,54 (31-1-22 58.33%),1 (0.02),←,
3,"Knight, Riley",23y 361d,40 (29-1-10 73.75%),28 (0.70),←,
29,"Laird, Rory",25y 84d,122 (74-1-47 61.07%),12 (0.10),←,
27,"Lynch, Tom",28y 189d,124 (77-1-46 62.50%),172 (1.39),118 (73-1-44 62.29%),168 (1.42)
14,"Mackay, David",30y 241d,203 (121-1-81 59.85%),57 (0.28),←,
30,"Milera, Wayne",21y 190d,44 (28-1-15 64.77%),15 (0.34),←,
44,"Murphy, Lachlan",20y 109d,12 (6-0-6 50.00%),12 (1.00),←,
9,"Sloane, Rory",29y 6d,178 (104-1-73 58.71%),112 (0.63),←,
33,"Smith, Brodie",27y 68d,146 (89-1-56 61.30%),47 (0.32),←,
12,"Talia, Daniel",27y 172d,165 (98-1-66 59.70%),6 (0.04),←,
13,"Walker, Taylor",28y 332d,168 (96-1-71 57.44%),383 (2.28),←,
Totals,Totals,26y 211d,2644 (1485-21-1138 56.16%),2129 (0.81),,
C,"Pyke, Don",50y 108d,72 (46-1-25 64.58%),,←,
