Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Ballantyne, Hayden",2,1,2,4,,1.0,,2.0,,,,1.0,,,,2.0,1.0,,1.0,,,,84.0
41,"Banfield, Bailey",4,1,7,11,,,,6.0,,1.0,1.0,3.0,1.0,,,7.0,3.0,1.0,,3.0,,1.0,69.0
5,"Cerra, Adam",9,4,5,14,,,,3.0,9.0,,1.0,3.0,,,,3.0,11.0,,,,,,73.0
36,"Cox, Brennan",8,5,3,11,,,,3.0,,4.0,,3.0,1.0,,,5.0,6.0,1.0,,1.0,,1.0,90.0
4,"Darcy, Sean",3,2,3,6,,,38.0,3.0,,3.0,2.0,3.0,,2.0,,3.0,3.0,1.0,,3.0,,,85.0
44,"Duman, Taylin",5,2,5,10,,,,4.0,6.0,,1.0,3.0,1.0,1.0,,5.0,5.0,,,1.0,,,81.0
7,"Fyfe, Nat",23,6,14,37,,1.0,,2.0,3.0,2.0,7.0,8.0,2.0,3.0,,19.0,20.0,2.0,1.0,6.0,,,81.0
42,"Giro, Stefan",8,4,5,13,,,,1.0,1.0,2.0,,6.0,,3.0,,2.0,10.0,,,,,,72.0
28,"Grey, Brady",4,,5,9,,1.0,,1.0,,2.0,1.0,5.0,1.0,3.0,,7.0,3.0,,,1.0,,,85.0
9,"Hill, Bradley",11,6,5,16,1,,,3.0,1.0,3.0,,,,,,4.0,11.0,,,1.0,2.0,,84.0
37,"Johnson, Michael",7,4,4,11,,,1.0,2.0,3.0,,,6.0,1.0,2.0,,3.0,9.0,,1.0,,,,82.0
22,"Kersten, Shane",10,6,7,17,,,,,5.0,2.0,,3.0,2.0,,,8.0,10.0,1.0,,8.0,,,96.0
26,"Langdon, Ed",11,3,7,18,,,,,3.0,4.0,2.0,4.0,1.0,2.0,,7.0,11.0,,,1.0,,,70.0
23,"McCarthy, Cam",3,3,1,4,,2.0,,5.0,,,,1.0,,,,1.0,5.0,,2.0,2.0,,,89.0
16,"Mundy, David",13,4,9,22,1,,,4.0,2.0,2.0,6.0,4.0,2.0,1.0,,14.0,10.0,1.0,1.0,3.0,,,86.0
27,"Neale, Lachie",8,2,18,26,,,,11.0,,1.0,9.0,3.0,,2.0,,18.0,11.0,,,5.0,,,82.0
43,"Nyhuis, Ryan",6,2,2,8,,,,3.0,,,,1.0,2.0,,,5.0,3.0,,,3.0,,,86.0
25,"Pearce, Alex",3,2,2,5,,,,1.0,1.0,,,4.0,1.0,1.0,,3.0,1.0,1.0,,6.0,,,85.0
11,"Sheridan, Tom",6,1,6,12,1,,,3.0,2.0,,1.0,5.0,2.0,1.0,,6.0,7.0,,,,,,66.0
20,"Taberner, Matthew",8,2,5,13,,1.0,2.0,2.0,,1.0,,3.0,2.0,1.0,,7.0,5.0,2.0,1.0,1.0,,,94.0
10,"Walters, Michael",6,1,9,15,,,,1.0,2.0,,3.0,4.0,1.0,2.0,,9.0,6.0,,,,,,75.0
14,"Wilson, Nathan",12,1,4,16,,,,1.0,9.0,3.0,4.0,5.0,,2.0,,7.0,6.0,,,2.0,1.0,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,170,62,128,298,3,7.0,41.0,61.0,47.0,30.0,38.0,78.0,20.0,26.0,,145.0,157.0,10.0,7.0,47.0,3.0,2.0,
Opposition,Opposition,225,89,166,391,24,14.0,41.0,73.0,24.0,73.0,36.0,51.0,26.0,20.0,6.0,150.0,245.0,9.0,21.0,52.0,3.0,19.0,
