St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
11,"Anderson, Dean",25y 267d,87 (60-0-27 68.97%),80 (0.92),4 (2-0-2 50.00%),6 (1.50)
30,"Bingham, Lawrence",23y 332d,16 (9-0-7 56.25%),,13 (8-0-5 61.54%),
21,"Bourke, Darren",23y 31d,5 (3-0-2 60.00%),8 (1.60),←,
18,"Bowey, Brett",23y 329d,71 (33-0-38 46.48%),74 (1.04),←,
3,"Burke, Nathan",23y 78d,125 (56-1-68 45.20%),36 (0.29),←,
8,"Devonport, Craig",23y 88d,61 (31-0-30 50.82%),68 (1.11),←,
20,"Dwyer, Mick",24y 160d,66 (23-1-42 35.61%),51 (0.77),←,
10,"Everitt, Peter",18y 357d,5 (3-0-2 60.00%),8 (1.60),←,
36,"Fode, Gordon",21y 263d,31 (11-0-20 35.48%),5 (0.16),←,
2,"Frawley, Danny",29y 229d,192 (67-1-124 35.16%),13 (0.07),←,
23,"Loewe, Stewart",24y 337d,145 (61-1-83 42.41%),196 (1.35),←,
5,"McAdam, Gilbert",26y 26d,42 (25-1-16 60.71%),45 (1.07),←,
12,"Morris, Russell",30y 328d,144 (103-2-39 72.22%),75 (0.52),51 (32-1-18 63.73%),23 (0.45)
28,"OBrien, Craig",23y 53d,23 (15-0-8 65.22%),19 (0.83),2 (1-0-1 50.00%),3 (1.50)
29,"Peckett, Justin",20y 202d,6 (4-0-2 66.67%),,←,
41,"Pekin, Tim",28y 93d,177 (88-1-88 50.00%),40 (0.23),70 (39-1-30 56.43%),25 (0.36)
13,"Ralphsmith, Sean",26y 132d,31 (18-1-12 59.68%),8 (0.26),27 (16-1-10 61.11%),5 (0.19)
37,"Rice, Dean",25y 39d,107 (43-1-63 40.65%),39 (0.36),←,
31,"Shanahan, Jamie",25y 140d,27 (17-0-10 62.96%),,←,
26,"Taylor, Kain",25y 193d,56 (18-1-37 33.04%),14 (0.25),←,
Totals,Totals,24y 257d,1417 (688-11-718 48.55%),779 (0.55),,
C,"Sheldon, Ken",33y 115d,74 (41-1-32 56.08%),,←,
