Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
2,"Armstrong, Steven",19y 216d,29 (14-0-15 48.28%),13 (0.45),←,
3,"Bizzell, Clint",27y 49d,117 (49-1-67 42.31%),79 (0.68),42 (17-0-25 40.48%),7 (0.17)
25,"Brown, Nathan",27y 2d,72 (32-0-40 44.44%),20 (0.28),←,
32,"Bruce, Cameron",23y 320d,83 (40-0-43 48.19%),97 (1.17),←,
41,"Carroll, Nathan",22y 300d,5 (0-0-5 0.00%),,←,
35,"Ferguson, Ryan",21y 321d,15 (5-0-10 33.33%),1 (0.07),←,
30,"Godfrey, Simon",22y 302d,44 (18-0-26 40.91%),5 (0.11),←,
18,"Green, Brad",22y 156d,81 (39-0-42 48.15%),126 (1.56),←,
1,"Heffernan, Chris",24y 199d,117 (72-1-44 61.97%),45 (0.38),20 (5-0-15 25.00%),7 (0.35)
11,"Jolly, Darren",21y 283d,39 (16-0-23 41.03%),11 (0.28),←,
23,"McDonald, James",26y 315d,112 (52-0-60 46.43%),33 (0.29),←,
37,"Miller, Brad",20y 41d,20 (6-0-14 30.00%),1 (0.05),←,
9,"Neitz, David",28y 206d,224 (100-0-124 44.64%),422 (1.88),←,
27,"Rivers, Jared",18y 302d,2 (0-0-2 0.00%),,←,
24,"Robertson, Russell",24y 265d,120 (57-0-63 47.50%),185 (1.54),←,
6,"Thompson, Scott",20y 155d,25 (8-0-17 32.00%),8 (0.32),←,
42,"Walsh, Peter",27y 23d,89 (43-0-46 48.31%),24 (0.27),←,
10,"Ward, Daniel",26y 38d,85 (34-0-51 40.00%),24 (0.28),←,
45,"Whelan, Matthew",23y 276d,66 (29-0-37 43.94%),8 (0.12),←,
34,"White, Jeff",26y 178d,161 (75-0-86 46.58%),73 (0.45),129 (62-0-67 48.06%),55 (0.43)
26,"Williams, Luke",23y 230d,44 (18-0-26 40.91%),8 (0.18),←,
13,"Yze, Adem",25y 329d,185 (80-0-105 43.24%),133 (0.72),←,
Totals,Totals,23y 338d,1735 (787-2-946 45.36%),1316 (0.76),,
C,"Daniher, Neale",42y 182d,138 (66-0-72 47.83%),,←,
