Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",22y 148d,90 (49-0-41 54.44%),84 (0.93),←,
17,"Boyd, Tom",22y 242d,50 (28-0-22 56.00%),46 (0.92),41 (25-0-16 60.98%),38 (0.93)
12,"Cordy, Zaine",21y 176d,34 (19-0-15 55.88%),8 (0.24),←,
6,"Dahlhaus, Luke",25y 243d,142 (66-0-76 46.48%),109 (0.77),←,
31,"Dale, Bailey",21y 273d,35 (16-0-19 45.71%),30 (0.86),←,
35,"Daniel, Caleb",21y 288d,58 (34-0-24 58.62%),23 (0.40),←,
29,"Dickson, Tory",30y 207d,91 (44-0-47 48.35%),151 (1.66),←,
5,"Dunkley, Josh",21y 102d,29 (17-0-12 58.62%),19 (0.66),←,
44,"English, Tim",20y 254d,7 (2-0-5 28.57%),,←,
26,"Gowers, Billy",21y 315d,5 (1-0-4 20.00%),6 (1.20),←,
22,"Honeychurch, Mitch",23y 50d,27 (13-0-14 48.15%),13 (0.48),←,
39,"Johannisen, Jason",25y 164d,89 (43-0-46 48.31%),29 (0.33),←,
46,"Jong, Lin",24y 321d,55 (25-0-30 45.45%),28 (0.51),←,
27,"Lipinski, Patrick",19y 278d,2 (0-0-2 0.00%),1 (0.50),←,
11,"Macrae, Jack",23y 261d,104 (53-0-51 50.96%),24 (0.23),←,
16,"McLean, Toby",22y 80d,43 (25-0-18 58.14%),32 (0.74),←,
33,"Naughton, Aaron",18y 142d,5 (1-0-4 20.00%),,←,
20,"Richards, Ed",18y 292d,4 (1-0-3 25.00%),,←,
1,"Suckling, Matt",29y 270d,146 (100-0-46 68.49%),68 (0.47),44 (25-0-19 56.82%),17 (0.39)
3,"Wallis, Mitch",25y 179d,108 (49-0-59 45.37%),51 (0.47),←,
19,"Webb, Lukas",22y 48d,21 (13-0-8 61.90%),6 (0.29),←,
10,"Wood, Easton",28y 229d,130 (69-0-61 53.08%),18 (0.14),←,
Totals,Totals,23y 108d,1275 (668-0-607 52.39%),746 (0.59),,
C,"Beveridge, Luke",47y 241d,76 (45-0-31 59.21%),,←,
