Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
4,"Bastinac, Ryan",24y 362d,134 (68-0-66 50.75%),71 (0.53),13 (1-0-12 7.69%),5 (0.38)
17,"Beams, Claye",24y 291d,45 (12-0-33 26.67%),23 (0.51),←,
8,"Bewick, Rohan",26y 252d,88 (28-0-60 31.82%),61 (0.69),←,
26,"Cutler, Tom",21y 119d,27 (6-0-21 22.22%),8 (0.30),←,
27,"Gardiner, Darcy",20y 270d,35 (9-0-26 25.71%),3 (0.09),←,
11,"Hanley, Pearce",27y 216d,120 (36-0-84 30.00%),53 (0.44),←,
2,"Harwood, Ryan",24y 316d,72 (24-0-48 33.33%),6 (0.08),←,
30,"Hipwood, Eric",18y 279d,1 (0-0-1 0.00%),1 (1.00),←,
16,"Jansen, Jarrad",21y 47d,3 (0-0-3 0.00%),1 (0.33),←,
1,"Keays, Ben",19y 116d,8 (0-0-8 0.00%),3 (0.38),←,
35,"Lester, Ryan",23y 297d,72 (24-0-48 33.33%),29 (0.40),←,
12,"Martin, Stefan",29y 214d,107 (25-1-81 23.83%),36 (0.34),50 (11-0-39 22.00%),13 (0.26)
32,"Mayes, Sam",22y 29d,65 (20-0-45 30.77%),25 (0.38),←,
21,"Merrett, Daniel",31y 189d,192 (77-3-112 40.89%),69 (0.36),←,
22,"Paparone, Marco",21y 289d,49 (11-0-38 22.45%),13 (0.27),←,
10,"Rich, Daniel",26y 11d,134 (45-1-88 33.96%),85 (0.63),←,
5,"Robinson, Mitch",27y 11d,133 (56-1-76 42.48%),69 (0.52),33 (5-0-28 15.15%),11 (0.33)
38,"Rockliff, Tom",26y 117d,125 (39-0-86 31.20%),61 (0.49),←,
23,"Schache, Josh",18y 302d,12 (1-0-11 8.33%),12 (1.00),←,
28,"Taylor, Lewis",21y 122d,56 (12-0-44 21.43%),43 (0.77),←,
14,"Walker, Josh",23y 219d,42 (20-1-21 48.81%),46 (1.10),9 (1-0-8 11.11%),11 (1.22)
15,"Zorko, Dayne",27y 130d,93 (30-0-63 32.26%),93 (1.00),←,
Totals,Totals,24y 25d,1613 (543-7-1063 33.66%),811 (0.50),,
C,"Leppitsch, Justin",40y 261d,57 (12-0-45 21.05%),,←,
