Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
26,"Bradley, Kepler",23y 156d,62 (15-1-46 25.00%),26 (0.42),13 (2-0-11 15.38%),12 (0.92)
15,"Crowley, Ryan",25y 44d,76 (33-0-43 43.42%),56 (0.74),←,
25,"Dodd, Steven",25y 302d,80 (36-0-44 45.00%),5 (0.06),←,
41,"Duffield, Paul",24y 72d,27 (9-0-18 33.33%),8 (0.30),←,
27,"Gilmore, Daniel",26y 47d,42 (21-0-21 50.00%),9 (0.21),←,
14,"Grover, Antoni",29y 38d,150 (65-0-85 43.33%),19 (0.13),←,
4,"Hasleby, Paul",27y 310d,170 (72-0-98 42.35%),102 (0.60),←,
43,"Hayden, Roger",28y 130d,95 (47-0-48 49.47%),7 (0.07),←,
42,"Head, Josh",26y 11d,7 (2-0-5 28.57%),1 (0.14),←,
32,"Hill, Stephen",18y 352d,4 (0-0-4 0.00%),2 (0.50),←,
5,"Ibbotson, Garrick",21y 34d,24 (6-0-18 25.00%),8 (0.33),←,
37,"Johnson, Michael",24y 180d,78 (37-0-41 47.44%),16 (0.21),←,
18,"McPharlin, Luke",27y 138d,137 (68-0-69 49.64%),93 (0.68),125 (60-0-65 48.00%),90 (0.72)
16,"Mundy, David",23y 272d,90 (41-0-49 45.56%),24 (0.27),←,
10,"Palmer, Rhys",20y 64d,24 (5-0-19 20.83%),13 (0.54),←,
29,"Pavlich, Matthew",27y 108d,198 (83-0-115 41.92%),386 (1.95),←,
7,"Peake, Brett",25y 287d,61 (29-0-32 47.54%),33 (0.54),←,
31,"Sandilands, Aaron",26y 133d,119 (58-0-61 48.74%),34 (0.29),←,
3,"Schammer, Byron",23y 301d,109 (56-0-53 51.38%),32 (0.29),←,
6,"Solomon, Dean",29y 99d,194 (102-1-91 52.84%),76 (0.39),36 (10-0-26 27.78%),20 (0.56)
8,"Suban, Nick",18y 344d,4 (0-0-4 0.00%),1 (0.25),←,
20,"Tarrant, Chris",28y 212d,202 (88-0-114 43.56%),356 (1.76),41 (13-0-28 31.71%),57 (1.39)
Totals,Totals,25y 32d,1953 (873-2-1078 44.70%),1307 (0.67),,
C,"Harvey, Mark",43y 311d,33 (10-0-23 30.30%),,←,
