Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",28y 296d,96 (60-1-35 63.02%),6 (0.06),78 (53-1-24 68.59%),2 (0.03)
20,"Brogan, Dean",25y 140d,37 (29-0-8 78.38%),13 (0.35),←,
7,"Burgoyne, Peter",26y 94d,138 (79-2-57 57.97%),156 (1.13),←,
8,"Burgoyne, Shaun",21y 194d,48 (39-0-9 81.25%),72 (1.50),←,
9,"Carr, Josh",24y 3d,92 (65-1-26 71.20%),51 (0.55),←,
25,"Cassisi, Domenic",21y 223d,24 (20-0-4 83.33%),3 (0.13),←,
26,"Cochrane, Stuart",25y 287d,78 (44-0-34 56.41%),14 (0.18),28 (21-0-7 75.00%),3 (0.11)
35,"Cornes, Chad",24y 172d,103 (66-1-36 64.56%),108 (1.05),←,
18,"Cornes, Kane",21y 118d,50 (37-0-13 74.00%),20 (0.40),←,
17,"Dew, Stuart",24y 258d,119 (69-2-48 58.82%),189 (1.59),←,
33,"Ebert, Brett",20y 166d,5 (4-0-1 80.00%),7 (1.40),←,
5,"Lade, Brendon",27y 297d,105 (60-2-43 58.10%),73 (0.70),←,
3,"Montgomery, Brett",30y 336d,155 (100-2-53 65.16%),93 (0.60),95 (60-1-34 63.68%),39 (0.41)
27,"Poulton, Jared",27y 11d,76 (49-1-26 65.13%),18 (0.24),←,
31,"Salopek, Steven",18y 316d,15 (12-0-3 80.00%),6 (0.40),←,
6,"Schofield, Jarrad",29y 93d,175 (109-1-65 62.57%),113 (0.65),112 (70-1-41 62.95%),79 (0.71)
39,"Surjan, Jacob",18y 261d,4 (4-0-0 100.00%),2 (0.50),←,
28,"Thurstans, Toby",23y 262d,16 (12-0-4 75.00%),10 (0.63),←,
16,"Tredrea, Warren",25y 130d,136 (81-1-54 59.93%),286 (2.10),←,
2,"Wakelin, Darryl",29y 265d,183 (102-1-80 56.01%),11 (0.06),68 (49-0-19 72.06%),3 (0.04)
4,"Wanganeen, Gavin",30y 319d,263 (156-5-102 60.27%),167 (0.63),136 (83-2-51 61.76%),104 (0.76)
21,"Wilson, Michael",27y 163d,119 (62-3-54 53.36%),36 (0.30),←,
Totals,Totals,25y 67d,2037 (1259-23-755 61.81%),1454 (0.71),,
C,"Williams, Mark",45y 255d,124 (77-1-46 62.50%),,←,
